,Date,Rainfall_Terni,Flow_Rate_Lupa
2991,11/03/2017,1.429,-103.49
2992,12/03/2017,1.429,-103.5
2993,13/03/2017,1.429,-103.51
2994,14/03/2017,1.429,-103.52
2995,15/03/2017,1.429,-103.53
2996,16/03/2017,1.429,-103.54
2997,17/03/2017,1.429,-103.55
2998,18/03/2017,1.429,-103.56
2999,19/03/2017,1.429,-103.57
3000,20/03/2017,1.429,-103.58
3001,21/03/2017,1.429,-103.59
3002,22/03/2017,1.429,-103.6
3003,23/03/2017,1.429,-103.61
3004,24/03/2017,1.429,-103.62
3005,25/03/2017,1.429,-103.63
3006,26/03/2017,1.429,-103.64
3007,27/03/2017,1.429,-103.65
3008,28/03/2017,1.429,-103.66
3009,29/03/2017,1.429,-103.67
3010,30/03/2017,1.429,-103.68
3011,31/03/2017,1.429,-103.69
3012,01/04/2017,1.668,-103.7
3013,02/04/2017,1.668,-103.71
3014,03/04/2017,1.668,-103.72
3015,04/04/2017,1.668,-103.73
3016,05/04/2017,1.668,-103.74
3017,06/04/2017,1.668,-103.75
3018,07/04/2017,1.668,-103.76
3019,08/04/2017,1.668,-103.77
3020,09/04/2017,1.668,-103.78
3021,10/04/2017,1.668,-103.79
3022,11/04/2017,1.668,-103.8
3023,12/04/2017,1.668,-103.81
3024,13/04/2017,1.668,-103.82
3025,14/04/2017,1.668,-103.83
3026,15/04/2017,1.668,-103.84
3027,16/04/2017,1.668,-103.85
3028,17/04/2017,1.668,-103.86
3029,18/04/2017,1.668,-103.87
3030,19/04/2017,1.668,-103.88
3031,20/04/2017,1.668,-103.89
3032,21/04/2017,1.668,-103.9
3033,22/04/2017,1.668,-103.91
3034,23/04/2017,1.668,-103.92
3035,24/04/2017,1.668,-103.93
3036,25/04/2017,1.668,-103.94
3037,26/04/2017,1.668,-103.95
3038,27/04/2017,1.668,-103.96
3039,28/04/2017,1.668,-103.97
3040,29/04/2017,1.668,-103.98
3041,30/04/2017,1.668,-103.99
3042,01/05/2017,1.377,-104.0
3043,02/05/2017,1.377,-104.01
3044,03/05/2017,1.377,-104.02
3045,04/05/2017,1.377,-104.03
3046,05/05/2017,1.377,-104.04
3047,06/05/2017,1.377,-104.05
3048,07/05/2017,1.377,-104.06
3049,08/05/2017,1.377,-113.96
3050,09/05/2017,1.377,-113.96
3051,10/05/2017,1.377,-104.09
3052,11/05/2017,1.377,-104.1
3053,12/05/2017,1.377,-104.11
3054,13/05/2017,1.377,-104.12
3055,14/05/2017,1.377,-104.13
3056,15/05/2017,1.377,-104.14
3057,16/05/2017,1.377,-104.15
3058,17/05/2017,1.377,-104.16
3059,18/05/2017,1.377,-104.17
3060,19/05/2017,1.377,-104.18
3061,20/05/2017,1.377,-104.19
3062,21/05/2017,1.377,-104.2
3063,22/05/2017,1.377,-104.21
3064,23/05/2017,1.377,-104.22
3065,24/05/2017,1.377,-104.23
3066,25/05/2017,1.377,-104.24
3067,26/05/2017,1.377,-104.25
3068,27/05/2017,1.377,-104.26
3069,28/05/2017,1.377,-104.27
3070,29/05/2017,1.377,-104.28
3071,30/05/2017,1.377,-104.29
3072,31/05/2017,1.377,-104.3
3073,01/06/2017,0.867,-104.31
3074,02/06/2017,0.867,-104.32
3075,03/06/2017,0.867,-104.33
3076,04/06/2017,0.867,-104.34
3077,05/06/2017,0.867,-104.35
3078,06/06/2017,0.867,-104.36
3079,07/06/2017,0.867,-104.37
3080,08/06/2017,0.867,-104.38
3081,09/06/2017,0.867,-104.39
3082,10/06/2017,0.867,-104.4
3083,11/06/2017,0.867,-104.41
3084,12/06/2017,0.867,-104.42
3085,13/06/2017,0.867,-104.43
3086,14/06/2017,0.867,-104.44
3087,15/06/2017,0.867,-104.45
3088,16/06/2017,0.867,-104.46
3089,17/06/2017,0.867,-104.47
3090,18/06/2017,0.867,-104.48
3091,19/06/2017,0.867,-104.49
3092,20/06/2017,0.867,-104.5
3093,21/06/2017,0.867,-104.51
3094,22/06/2017,0.867,-104.52
3095,23/06/2017,0.867,-104.53
3096,24/06/2017,0.867,-104.54
3097,25/06/2017,0.867,-104.55
3098,26/06/2017,0.867,-104.56
3099,27/06/2017,0.867,-104.59
3100,28/06/2017,0.867,-104.6
3101,29/06/2017,0.867,-113.96
3102,30/06/2017,0.867,-113.96
3103,01/07/2017,0.721,-104.61
3104,02/07/2017,0.721,-104.62
3105,03/07/2017,0.721,-104.63
3106,04/07/2017,0.721,-104.64
3107,05/07/2017,0.721,-104.65
3108,06/07/2017,0.721,-104.66
3109,07/07/2017,0.721,-104.67
3110,08/07/2017,0.721,-104.68
3111,09/07/2017,0.721,-104.69
3112,10/07/2017,0.721,-104.7
3113,11/07/2017,0.721,-104.71
3114,12/07/2017,0.721,-104.72
3115,13/07/2017,0.721,-104.73
3116,14/07/2017,0.721,-104.74
3117,15/07/2017,0.721,-104.75
3118,16/07/2017,0.721,-104.76
3119,17/07/2017,0.721,-104.77
3120,18/07/2017,0.721,-104.78
3121,19/07/2017,0.721,-104.79
3122,20/07/2017,0.721,-104.8
3123,21/07/2017,0.721,-104.81
3124,22/07/2017,0.721,-104.82
3125,23/07/2017,0.721,-104.83
3126,24/07/2017,0.721,-104.84
3127,25/07/2017,0.721,-104.85
3128,26/07/2017,0.721,-104.86
3129,27/07/2017,0.721,-104.87
3130,28/07/2017,0.721,-104.88
3131,29/07/2017,0.721,-104.89
3132,30/07/2017,0.721,-104.9
3133,31/07/2017,0.721,-104.91
3134,01/08/2017,0.388,-104.92
3135,02/08/2017,0.388,-104.93
3136,03/08/2017,0.388,-104.94
3137,04/08/2017,0.388,-104.95
3138,05/08/2017,0.388,-104.96
3139,06/08/2017,0.388,-104.97
3140,07/08/2017,0.388,-104.98
3141,08/08/2017,0.388,-104.99
3142,09/08/2017,0.388,-105.0
3143,10/08/2017,0.388,-105.01
3144,11/08/2017,0.388,-105.02
3145,12/08/2017,0.388,-105.03
3146,13/08/2017,0.388,-105.04
3147,14/08/2017,0.388,-105.05
3148,15/08/2017,0.388,-105.06
3149,16/08/2017,0.388,-105.09
3150,17/08/2017,0.388,-105.1
3151,18/08/2017,0.388,-105.11
3152,19/08/2017,0.388,-105.12
3153,20/08/2017,0.388,-113.96
3154,21/08/2017,0.388,-113.96
3155,22/08/2017,0.388,-105.13
3156,23/08/2017,0.388,-105.14
3157,24/08/2017,0.388,-105.15
3158,25/08/2017,0.388,-105.16
3159,26/08/2017,0.388,-105.17
3160,27/08/2017,0.388,-105.18
3161,28/08/2017,0.388,-105.19
3162,29/08/2017,0.388,-105.2
3163,30/08/2017,0.388,-105.21
3164,31/08/2017,0.388,-105.22
3165,01/09/2017,3.858,-105.23
3166,02/09/2017,3.858,-105.24
3167,03/09/2017,3.858,-105.25
3168,04/09/2017,3.858,-105.26
3169,05/09/2017,3.858,-105.27
3170,06/09/2017,3.858,-105.28
3171,07/09/2017,3.858,-105.29
3172,08/09/2017,3.858,-105.3
3173,09/09/2017,3.858,-105.31
3174,10/09/2017,3.858,-105.32
3175,11/09/2017,3.858,-105.33
3176,12/09/2017,3.858,-105.34
3177,13/09/2017,3.858,-105.35
3178,14/09/2017,3.858,-105.36
3179,15/09/2017,3.858,-105.37
3180,16/09/2017,3.858,-105.38
3181,17/09/2017,3.858,-105.39
3182,18/09/2017,3.858,-105.4
3183,19/09/2017,3.858,-105.41
3184,20/09/2017,3.858,-105.42
3185,21/09/2017,3.858,-105.43
3186,22/09/2017,3.858,-105.44
3187,23/09/2017,3.858,-105.45
3188,24/09/2017,3.858,-105.46
3189,25/09/2017,3.858,-105.47
3190,26/09/2017,3.858,-105.48
3191,27/09/2017,3.858,-105.49
3192,28/09/2017,3.858,-105.5
3193,29/09/2017,3.858,-105.51
3194,30/09/2017,3.858,-105.52
3195,01/10/2017,0.691,-105.53
3196,02/10/2017,0.691,-105.54
3197,03/10/2017,0.691,-105.55
3198,04/10/2017,0.691,-105.56
3199,05/10/2017,0.691,-105.59
3200,06/10/2017,0.691,-105.6
3201,07/10/2017,0.691,-105.61
3202,08/10/2017,0.691,-105.62
3203,09/10/2017,0.691,-105.63
3204,10/10/2017,0.691,-105.64
3205,11/10/2017,0.691,-113.96
3206,12/10/2017,0.691,-113.96
3207,13/10/2017,0.691,-105.65
3208,14/10/2017,0.691,-105.66
3209,15/10/2017,0.691,-105.67
3210,16/10/2017,0.691,-105.68
3211,17/10/2017,0.691,-105.69
3212,18/10/2017,0.691,-105.7
3213,19/10/2017,0.691,-105.71
3214,20/10/2017,0.691,-105.72
3215,21/10/2017,0.691,-105.73
3216,22/10/2017,0.691,-105.74
3217,23/10/2017,0.691,-105.75
3218,24/10/2017,0.691,-105.76
3219,25/10/2017,0.691,-105.77
3220,26/10/2017,0.691,-105.78
3221,27/10/2017,0.691,-105.79
3222,28/10/2017,0.691,-105.8
3223,29/10/2017,0.691,-105.81
3224,30/10/2017,0.691,-105.82
3225,31/10/2017,0.691,-105.83
3226,01/11/2017,3.571,-105.84
3227,02/11/2017,3.571,-105.85
3228,03/11/2017,3.571,-105.86
3229,04/11/2017,3.571,-105.87
3230,05/11/2017,3.571,-105.88
3231,06/11/2017,3.571,-105.89
3232,07/11/2017,3.571,-105.9
3233,08/11/2017,3.571,-105.91
3234,09/11/2017,3.571,-105.92
3235,10/11/2017,3.571,-105.93
3236,11/11/2017,3.571,-105.94
3237,12/11/2017,3.571,-105.95
3238,13/11/2017,3.571,-105.96
3239,14/11/2017,3.571,-105.97
3240,15/11/2017,3.571,-105.98
3241,16/11/2017,3.571,-105.99
3242,17/11/2017,3.571,-106.0
3243,18/11/2017,3.571,-106.01
3244,19/11/2017,3.571,-106.02
3245,20/11/2017,3.571,-106.03
3246,21/11/2017,3.571,-106.04
3247,22/11/2017,3.571,-106.05
3248,23/11/2017,3.571,-106.06
3249,24/11/2017,3.571,-106.09
3250,25/11/2017,3.571,-106.1
3251,26/11/2017,3.571,-106.11
3252,27/11/2017,3.571,-106.12
3253,28/11/2017,3.571,-106.13
3254,29/11/2017,3.571,-106.14
3255,30/11/2017,3.571,-106.15
3256,01/12/2017,2.569,-106.16
3257,02/12/2017,2.569,-113.96
3258,03/12/2017,2.569,-113.96
3259,04/12/2017,2.569,-106.17
3260,05/12/2017,2.569,-106.18
3261,06/12/2017,2.569,-106.19
3262,07/12/2017,2.569,-106.2
3263,08/12/2017,2.569,-106.21
3264,09/12/2017,2.569,-106.22
3265,10/12/2017,2.569,-106.23
3266,11/12/2017,2.569,-106.24
3267,12/12/2017,2.569,-106.25
3268,13/12/2017,2.569,-106.26
3269,14/12/2017,2.569,-106.27
3270,15/12/2017,2.569,-106.28
3271,16/12/2017,2.569,-106.29
3272,17/12/2017,2.569,-106.3
3273,18/12/2017,2.569,-106.31
3274,19/12/2017,2.569,-106.32
3275,20/12/2017,2.569,-106.33
3276,21/12/2017,2.569,-106.34
3277,22/12/2017,2.569,-106.35
3278,23/12/2017,2.569,-106.36
3279,24/12/2017,2.569,-106.37
3280,25/12/2017,2.569,-106.38
3281,26/12/2017,2.569,-106.39
3282,27/12/2017,2.569,-106.4
3283,28/12/2017,2.569,-106.41
3284,29/12/2017,2.569,-106.42
3285,30/12/2017,2.569,-106.43
3286,31/12/2017,2.569,-106.44
3287,01/01/2018,1.315,-106.45
3288,02/01/2018,1.315,-106.46
3289,03/01/2018,1.315,-106.47
3290,04/01/2018,1.315,-106.48
3291,05/01/2018,1.315,-106.49
3292,06/01/2018,1.315,-106.5
3293,07/01/2018,1.315,-106.51
3294,08/01/2018,1.315,-106.52
3295,09/01/2018,1.315,-106.53
3296,10/01/2018,1.315,-106.54
3297,11/01/2018,1.315,-106.55
3298,12/01/2018,1.315,-106.56
3299,13/01/2018,1.315,-106.59
3300,14/01/2018,1.315,-106.6
3301,15/01/2018,1.315,-106.61
3302,16/01/2018,1.315,-106.62
3303,17/01/2018,1.315,-106.63
3304,18/01/2018,1.315,-106.64
3305,19/01/2018,1.315,-106.65
3306,20/01/2018,1.315,-106.66
3307,21/01/2018,1.315,-106.67
3308,22/01/2018,1.315,-106.68
3309,23/01/2018,1.315,-113.96
3310,24/01/2018,1.315,-113.96
3311,25/01/2018,1.315,-106.69
3312,26/01/2018,1.315,-106.7
3313,27/01/2018,1.315,-106.71
3314,28/01/2018,1.315,-106.72
3315,29/01/2018,1.315,-106.73
3316,30/01/2018,1.315,-106.74
3317,31/01/2018,1.315,-106.75
3318,01/02/2018,2.927,-106.76
3319,02/02/2018,2.927,-106.77
3320,03/02/2018,2.927,-106.78
3321,04/02/2018,2.927,-106.79
3322,05/02/2018,2.927,-106.8
3323,06/02/2018,2.927,-106.81
3324,07/02/2018,2.927,-106.82
3325,08/02/2018,2.927,-106.83
3326,09/02/2018,2.927,-106.84
3327,10/02/2018,2.927,-106.85
3328,11/02/2018,2.927,-106.86
3329,12/02/2018,2.927,-106.87
3330,13/02/2018,2.927,-106.88
3331,14/02/2018,2.927,-106.89
3332,15/02/2018,2.927,-106.9
3333,16/02/2018,2.927,-106.91
3334,17/02/2018,2.927,-106.92
3335,18/02/2018,2.927,-106.93
3336,19/02/2018,2.927,-106.94
3337,20/02/2018,2.927,-106.95
3338,21/02/2018,2.927,-106.96
3339,22/02/2018,2.927,-106.97
3340,23/02/2018,2.927,-106.98
3341,24/02/2018,2.927,-106.99
3342,25/02/2018,2.927,-107.0
3343,26/02/2018,2.927,-107.01
3344,27/02/2018,2.927,-107.02
3345,28/02/2018,2.927,-107.03
3346,01/03/2018,4.318,-107.04
3347,02/03/2018,4.318,-107.05
3348,03/03/2018,4.318,-107.06
3349,04/03/2018,4.318,-107.09
3350,05/03/2018,4.318,-107.1
3351,06/03/2018,4.318,-107.11
3352,07/03/2018,4.318,-107.12
3353,08/03/2018,4.318,-107.13
3354,09/03/2018,4.318,-107.14
3355,10/03/2018,4.318,-107.15
3356,11/03/2018,4.318,-107.16
3357,12/03/2018,4.318,-107.17
3358,13/03/2018,4.318,-107.18
3359,14/03/2018,4.318,-107.19
3360,15/03/2018,4.318,-107.2
3361,16/03/2018,4.318,-113.96
3362,17/03/2018,4.318,-113.96
3363,18/03/2018,4.318,-107.21
3364,19/03/2018,4.318,-107.22
3365,20/03/2018,4.318,-107.23
3366,21/03/2018,4.318,-107.24
3367,22/03/2018,4.318,-107.25
3368,23/03/2018,4.318,-107.26
3369,24/03/2018,4.318,-107.27
3370,25/03/2018,4.318,-107.28
3371,26/03/2018,4.318,-107.29
3372,27/03/2018,4.318,-107.3
3373,28/03/2018,4.318,-107.31
3374,29/03/2018,4.318,-107.32
3375,30/03/2018,4.318,-107.33
3376,31/03/2018,4.318,-107.34
3377,01/04/2018,1.797,-107.35
3378,02/04/2018,1.797,-107.36
3379,03/04/2018,1.797,-107.37
3380,04/04/2018,1.797,-107.38
3381,05/04/2018,1.797,-107.39
3382,06/04/2018,1.797,-107.4
3383,07/04/2018,1.797,-107.41
3384,08/04/2018,1.797,-107.42
3385,09/04/2018,1.797,-107.43
3386,10/04/2018,1.797,-107.44
3387,11/04/2018,1.797,-107.45
3388,12/04/2018,1.797,-107.46
3389,13/04/2018,1.797,-107.47
3390,14/04/2018,1.797,-107.48
3391,15/04/2018,1.797,-107.49
3392,16/04/2018,1.797,-107.5
3393,17/04/2018,1.797,-107.51
3394,18/04/2018,1.797,-107.52
3395,19/04/2018,1.797,-107.53
3396,20/04/2018,1.797,-107.54
3397,21/04/2018,1.797,-107.55
3398,22/04/2018,1.797,-107.56
3399,23/04/2018,1.797,-107.59
3400,24/04/2018,1.797,-107.6
3401,25/04/2018,1.797,-107.61
3402,26/04/2018,1.797,-107.62
3403,27/04/2018,1.797,-107.63
3404,28/04/2018,1.797,-107.64
3405,29/04/2018,1.797,-107.65
3406,30/04/2018,1.797,-107.66
3407,01/05/2018,3.803,-107.67
3408,02/05/2018,3.803,-107.68
3409,03/05/2018,3.803,-107.69
3410,04/05/2018,3.803,-107.7
3411,05/05/2018,3.803,-107.71
3412,06/05/2018,3.803,-107.72
3413,07/05/2018,3.803,-113.96
3414,08/05/2018,3.803,-113.96
3415,09/05/2018,3.803,-107.73
3416,10/05/2018,3.803,-107.74
3417,11/05/2018,3.803,-107.75
3418,12/05/2018,3.803,-107.76
3419,13/05/2018,3.803,-107.77
3420,14/05/2018,3.803,-107.78
3421,15/05/2018,3.803,-107.79
3422,16/05/2018,3.803,-107.8
3423,17/05/2018,3.803,-107.81
3424,18/05/2018,3.803,-107.82
3425,19/05/2018,3.803,-107.83
3426,20/05/2018,3.803,-107.84
3427,21/05/2018,3.803,-107.85
3428,22/05/2018,3.803,-107.86
3429,23/05/2018,3.803,-107.87
3430,24/05/2018,3.803,-107.88
3431,25/05/2018,3.803,-107.89
3432,26/05/2018,3.803,-107.9
3433,27/05/2018,3.803,-107.91
3434,28/05/2018,3.803,-107.92
3435,29/05/2018,3.803,-107.93
3436,30/05/2018,3.803,-107.94
3437,31/05/2018,3.803,-107.95
3438,01/06/2018,1.143,-107.96
3439,02/06/2018,1.143,-107.97
3440,03/06/2018,1.143,-107.98
3441,04/06/2018,1.143,-107.99
3442,05/06/2018,1.143,-108.0
3443,06/06/2018,1.143,-108.01
3444,07/06/2018,1.143,-108.02
3445,08/06/2018,1.143,-108.03
3446,09/06/2018,1.143,-108.04
3447,10/06/2018,1.143,-108.05
3448,11/06/2018,1.143,-108.06
3449,12/06/2018,1.143,-108.09
3450,13/06/2018,1.143,-108.1
3451,14/06/2018,1.143,-108.11
3452,15/06/2018,1.143,-108.12
3453,16/06/2018,1.143,-108.13
3454,17/06/2018,1.143,-108.14
3455,18/06/2018,1.143,-108.15
3456,19/06/2018,1.143,-108.16
3457,20/06/2018,1.143,-108.17
3458,21/06/2018,1.143,-108.18
3459,22/06/2018,1.143,-108.19
3460,23/06/2018,1.143,-108.2
3461,24/06/2018,1.143,-108.21
3462,25/06/2018,1.143,-108.22
3463,26/06/2018,1.143,-108.23
3464,27/06/2018,1.143,-108.24
3465,28/06/2018,1.143,-113.96
3466,29/06/2018,1.143,-113.96
3467,30/06/2018,1.143,-108.25
3468,01/07/2018,0.466,-108.26
3469,02/07/2018,0.466,-108.27
3470,03/07/2018,0.466,-108.28
3471,04/07/2018,0.466,-108.29
3472,05/07/2018,0.466,-108.3
3473,06/07/2018,0.466,-108.31
3474,07/07/2018,0.466,-108.32
3475,08/07/2018,0.466,-108.33
3476,09/07/2018,0.466,-108.34
3477,10/07/2018,0.466,-108.35
3478,11/07/2018,0.466,-108.36
3479,12/07/2018,0.466,-108.37
3480,13/07/2018,0.466,-108.38
3481,14/07/2018,0.466,-108.39
3482,15/07/2018,0.466,-108.4
3483,16/07/2018,0.466,-108.41
3484,17/07/2018,0.466,-108.42
3485,18/07/2018,0.466,-108.43
3486,19/07/2018,0.466,-108.44
3487,20/07/2018,0.466,-108.45
3488,21/07/2018,0.466,-108.46
3489,22/07/2018,0.466,-108.47
3490,23/07/2018,0.466,-108.48
3491,24/07/2018,0.466,-108.49
3492,25/07/2018,0.466,-108.5
3493,26/07/2018,0.466,-108.51
3494,27/07/2018,0.466,-108.52
3495,28/07/2018,0.466,-108.53
3496,29/07/2018,0.466,-108.54
3497,30/07/2018,0.466,-108.55
3498,31/07/2018,0.466,-108.56
3499,01/08/2018,3.005,-108.59
3500,02/08/2018,3.005,-108.6
3501,03/08/2018,3.005,-108.61
3502,04/08/2018,3.005,-108.62
3503,05/08/2018,3.005,-108.63
3504,06/08/2018,3.005,-108.64
3505,07/08/2018,3.005,-108.65
3506,08/08/2018,3.005,-108.66
3507,09/08/2018,3.005,-108.67
3508,10/08/2018,3.005,-108.68
3509,11/08/2018,3.005,-108.69
3510,12/08/2018,3.005,-108.7
3511,13/08/2018,3.005,-108.71
3512,14/08/2018,3.005,-108.72
3513,15/08/2018,3.005,-108.73
3514,16/08/2018,3.005,-108.74
3515,17/08/2018,3.005,-108.75
3516,18/08/2018,3.005,-108.76
3517,19/08/2018,3.005,-113.96
3518,20/08/2018,3.005,-113.96
3519,21/08/2018,3.005,-108.77
3520,22/08/2018,3.005,-108.78
3521,23/08/2018,3.005,-108.79
3522,24/08/2018,3.005,-108.8
3523,25/08/2018,3.005,-108.81
3524,26/08/2018,3.005,-108.82
3525,27/08/2018,3.005,-108.83
3526,28/08/2018,3.005,-108.84
3527,29/08/2018,3.005,-108.85
3528,30/08/2018,3.005,-108.86
3529,31/08/2018,3.005,-108.87
3530,01/09/2018,1.454,-108.88
3531,02/09/2018,1.454,-108.89
3532,03/09/2018,1.454,-108.9
3533,04/09/2018,1.454,-108.91
3534,05/09/2018,1.454,-108.92
3535,06/09/2018,1.454,-108.93
3536,07/09/2018,1.454,-108.94
3537,08/09/2018,1.454,-108.95
3538,09/09/2018,1.454,-108.96
3539,10/09/2018,1.454,-108.97
3540,11/09/2018,1.454,-108.98
3541,12/09/2018,1.454,-108.99
3542,13/09/2018,1.454,-109.0
3543,14/09/2018,1.454,-109.01
3544,15/09/2018,1.454,-109.02
3545,16/09/2018,1.454,-109.03
3546,17/09/2018,1.454,-109.04
3547,18/09/2018,1.454,-109.05
3548,19/09/2018,1.454,-109.06
3549,20/09/2018,1.454,-109.09
3550,21/09/2018,1.454,-109.1
3551,22/09/2018,1.454,-109.11
3552,23/09/2018,1.454,-109.12
3553,24/09/2018,1.454,-109.13
3554,25/09/2018,1.454,-109.14
3555,26/09/2018,1.454,-109.15
3556,27/09/2018,1.454,-109.16
3557,28/09/2018,1.454,-109.17
3558,29/09/2018,1.454,-109.18
3559,30/09/2018,1.454,-109.19
3560,01/10/2018,2.902,-109.2
3561,02/10/2018,2.902,-109.21
3562,03/10/2018,2.902,-109.22
3563,04/10/2018,2.902,-109.23
3564,05/10/2018,2.902,-109.24
3565,06/10/2018,2.902,-109.25
3566,07/10/2018,2.902,-109.26
3567,08/10/2018,2.902,-109.27
3568,09/10/2018,2.902,-109.28
3569,10/10/2018,2.902,-113.96
3570,11/10/2018,2.902,-113.96
3571,12/10/2018,2.902,-109.29
3572,13/10/2018,2.902,-109.3
3573,14/10/2018,2.902,-109.31
3574,15/10/2018,2.902,-109.32
3575,16/10/2018,2.902,-109.33
3576,17/10/2018,2.902,-109.34
3577,18/10/2018,2.902,-109.35
3578,19/10/2018,2.902,-109.36
3579,20/10/2018,2.902,-109.37
3580,21/10/2018,2.902,-109.38
3581,22/10/2018,2.902,-109.39
3582,23/10/2018,2.902,-109.4
3583,24/10/2018,2.902,-109.41
3584,25/10/2018,2.902,-109.42
3585,26/10/2018,2.902,-109.43
3586,27/10/2018,2.902,-109.44
3587,28/10/2018,2.902,-109.45
3588,29/10/2018,2.902,-109.46
3589,30/10/2018,2.902,-109.47
3590,31/10/2018,2.902,-109.48
3591,01/11/2018,5.376,-109.49
3592,02/11/2018,5.376,-109.5
3593,03/11/2018,5.376,-109.51
3594,04/11/2018,5.376,-109.52
3595,05/11/2018,5.376,-109.53
3596,06/11/2018,5.376,-109.54
3597,07/11/2018,5.376,-109.55
3598,08/11/2018,5.376,-109.56
3599,09/11/2018,5.376,-109.59
3600,10/11/2018,5.376,-109.6
3601,11/11/2018,5.376,-109.61
3602,12/11/2018,5.376,-109.62
3603,13/11/2018,5.376,-109.63
3604,14/11/2018,5.376,-109.64
3605,15/11/2018,5.376,-109.65
3606,16/11/2018,5.376,-109.66
3607,17/11/2018,5.376,-109.67
3608,18/11/2018,5.376,-109.68
3609,19/11/2018,5.376,-109.69
3610,20/11/2018,5.376,-109.7
3611,21/11/2018,5.376,-109.71
3612,22/11/2018,5.376,-109.72
3613,23/11/2018,5.376,-109.73
3614,24/11/2018,5.376,-109.74
3615,25/11/2018,5.376,-109.75
3616,26/11/2018,5.376,-109.76
3617,27/11/2018,5.376,-109.77
3618,28/11/2018,5.376,-109.78
3619,29/11/2018,5.376,-109.79
3620,30/11/2018,5.376,-109.8
3621,01/12/2018,1.824,-113.96
3622,02/12/2018,1.824,-113.96
3623,03/12/2018,1.824,-109.81
3624,04/12/2018,1.824,-109.82
3625,05/12/2018,1.824,-109.83
3626,06/12/2018,1.824,-109.84
3627,07/12/2018,1.824,-109.85
3628,08/12/2018,1.824,-109.86
3629,09/12/2018,1.824,-109.87
3630,10/12/2018,1.824,-109.88
3631,11/12/2018,1.824,-109.89
3632,12/12/2018,1.824,-109.9
3633,13/12/2018,1.824,-109.91
3634,14/12/2018,1.824,-109.92
3635,15/12/2018,1.824,-109.93
3636,16/12/2018,1.824,-109.94
3637,17/12/2018,1.824,-109.95
3638,18/12/2018,1.824,-109.96
3639,19/12/2018,1.824,-109.97
3640,20/12/2018,1.824,-109.98
3641,21/12/2018,1.824,-109.99
3642,22/12/2018,1.824,-110.0
3643,23/12/2018,1.824,-110.01
3644,24/12/2018,1.824,-110.02
3645,25/12/2018,1.824,-110.03
3646,26/12/2018,1.824,-110.04
3647,27/12/2018,1.824,-110.05
3648,28/12/2018,1.824,-110.06
3649,29/12/2018,1.824,-110.09
3650,30/12/2018,1.824,-110.1
3651,31/12/2018,1.824,-110.11
3652,01/01/2019,2.242,-110.12
3653,02/01/2019,2.242,-110.13
3654,03/01/2019,2.242,-110.14
3655,04/01/2019,2.242,-110.15
3656,05/01/2019,2.242,-110.16
3657,06/01/2019,2.242,-110.17
3658,07/01/2019,2.242,-110.18
3659,08/01/2019,2.242,-110.19
3660,09/01/2019,2.242,-110.2
3661,10/01/2019,2.242,-110.21
3662,11/01/2019,2.242,-110.22
3663,12/01/2019,2.242,-110.23
3664,13/01/2019,2.242,-110.24
3665,14/01/2019,2.242,-110.25
3666,15/01/2019,2.242,-110.26
3667,16/01/2019,2.242,-110.27
3668,17/01/2019,2.242,-110.28
3669,18/01/2019,2.242,-110.29
3670,19/01/2019,2.242,-110.3
3671,20/01/2019,2.242,-110.31
3672,21/01/2019,2.242,-110.32
3673,22/01/2019,2.242,-113.96
3674,23/01/2019,2.242,-113.96
3675,24/01/2019,2.242,-110.33
3676,25/01/2019,2.242,-110.34
3677,26/01/2019,2.242,-110.35
3678,27/01/2019,2.242,-110.36
3679,28/01/2019,2.242,-110.37
3680,29/01/2019,2.242,-110.38
3681,30/01/2019,2.242,-110.39
3682,31/01/2019,2.242,-110.4
3683,01/02/2019,1.822,-110.41
3684,02/02/2019,1.822,-110.42
3685,03/02/2019,1.822,-110.43
3686,04/02/2019,1.822,-110.44
3687,05/02/2019,1.822,-110.45
3688,06/02/2019,1.822,-110.46
3689,07/02/2019,1.822,-110.47
3690,08/02/2019,1.822,-110.48
3691,09/02/2019,1.822,-110.49
3692,10/02/2019,1.822,-110.5
3693,11/02/2019,1.822,-110.51
3694,12/02/2019,1.822,-110.52
3695,13/02/2019,1.822,-110.53
3696,14/02/2019,1.822,-110.54
3697,15/02/2019,1.822,-110.55
3698,16/02/2019,1.822,-110.56
3699,17/02/2019,1.822,-110.59
3700,18/02/2019,1.822,-110.6
3701,19/02/2019,1.822,-110.61
3702,20/02/2019,1.822,-110.62
3703,21/02/2019,1.822,-110.63
3704,22/02/2019,1.822,-110.64
3705,23/02/2019,1.822,-110.65
3706,24/02/2019,1.822,-110.66
3707,25/02/2019,1.822,-110.67
3708,26/02/2019,1.822,-110.68
3709,27/02/2019,1.822,-110.69
3710,28/02/2019,1.822,-110.7
3711,01/03/2019,1.041,-110.71
3712,02/03/2019,1.041,-110.72
3713,03/03/2019,1.041,-110.73
3714,04/03/2019,1.041,-110.74
3715,05/03/2019,1.041,-110.75
3716,06/03/2019,1.041,-110.76
3717,07/03/2019,1.041,-110.77
3718,08/03/2019,1.041,-110.78
3719,09/03/2019,1.041,-110.79
3720,10/03/2019,1.041,-110.8
3721,11/03/2019,1.041,-110.81
3722,12/03/2019,1.041,-110.82
3723,13/03/2019,1.041,-110.83
3724,14/03/2019,1.041,-110.84
3725,15/03/2019,1.041,-113.96
