,Date,Rainfall_Simignano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
3130,27/07/2008,0.0,1.6,0.0,13.6,0.0,0.0,0.0,-9.3,0.0,0.0,23.45,25.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
3131,28/07/2008,0.2,3.0,0.0,2.2,0.0,0.0,0.0,-9.3,0.0,0.0,24.1,25.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
3132,29/07/2008,2.8,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,24.5,26.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
3133,30/07/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,25.35,27.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
3134,31/07/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,25.4,25.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3135,01/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,25.7,25.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
3136,02/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,25.65,24.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
3137,03/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,25.5,25.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
3138,04/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,24.1,24.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3139,05/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,25.15,25.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
3140,06/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,25.7,26.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
3141,07/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,25.55,26.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
3142,08/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,25.3,25.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
3143,09/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,24.45,24.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
3144,10/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,23.55,22.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
3145,11/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,22.85,23.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3146,12/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,22.65,23.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3147,13/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,24.4,24.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
3148,14/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,25.25,26.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
3149,15/08/2008,10.0,13.2,0.0,19.6,0.0,0.0,0.0,-9.5,0.0,0.0,18.85,21.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
3150,16/08/2008,19.2,0.2,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,19.05,21.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
3151,17/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,18.35,19.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
3152,18/08/2008,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,20.7,21.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
3153,19/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,21.7,22.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
3154,20/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,23.5,23.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
3155,21/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,23.4,23.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
3156,22/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,22.8,22.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
3157,23/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,21.95,22.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
3158,24/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,21.45,22.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
3159,25/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,22.1,21.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
3160,26/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,23.45,23.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
3161,27/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,23.55,21.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3162,28/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,23.1,22.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
3163,29/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,24.05,22.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
3164,30/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,23.7,23.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
3165,31/08/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,23.6,23.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
3166,01/09/2008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.5,0.0,0.0,23.1,22.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
3167,02/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,21.95,22.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3168,03/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,21.45,21.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
3169,04/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,21.95,21.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
3170,05/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,24.0,25.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
3171,06/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,25.25,25.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3172,07/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,22.6,24.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
3173,08/09/2008,7.8,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,20.8,21.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
3174,09/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,21.1,20.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
3175,10/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,25.3,24.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
3176,11/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,26.25,26.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3177,12/09/2008,0.0,4.2,0.0,8.6,0.0,0.0,0.0,-9.6,0.0,0.0,22.9,24.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
3178,13/09/2008,8.4,34.8,0.0,31.0,0.0,0.0,0.0,-9.6,0.0,0.0,15.35,18.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3179,14/09/2008,28.8,23.8,0.0,22.2,0.0,0.0,0.0,-9.6,0.0,0.0,14.2,16.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
3180,15/09/2008,3.0,8.6,0.0,6.2,0.0,0.0,0.0,-9.6,0.0,0.0,13.0,14.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
3181,16/09/2008,5.8,0.2,0.0,0.2,0.0,0.0,0.0,-9.5,0.0,0.0,13.3,14.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
3182,17/09/2008,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,14.2,14.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
3183,18/09/2008,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,16.3,16.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3184,19/09/2008,5.6,12.6,0.0,13.4,0.0,0.0,0.0,-9.5,0.0,0.0,13.1,14.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
3185,20/09/2008,8.8,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,13.45,14.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
3186,21/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,13.05,14.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
3187,22/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,12.85,14.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3188,23/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,12.9,13.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
3189,24/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,13.8,13.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
3190,25/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,13.45,13.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
3191,26/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,12.95,12.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
3192,27/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,12.95,13.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
3193,28/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,12.45,12.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
3194,29/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,12.45,12.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3195,30/09/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,13.2,12.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
3196,01/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,14.55,14.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
3197,02/10/2008,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-9.5,0.0,0.0,17.0,16.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
3198,03/10/2008,0.0,0.4,0.0,1.2,0.0,0.0,0.0,-9.5,0.0,0.0,14.15,16.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
3199,04/10/2008,6.0,0.0,0.0,2.0,0.0,0.0,0.0,-9.5,0.0,0.0,10.9,11.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
3200,05/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,11.0,10.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
3201,06/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,14.25,15.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
3202,07/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,16.7,18.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
3203,08/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,16.15,16.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
3204,09/10/2008,0.2,0.2,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,16.7,16.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
3205,10/10/2008,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,17.9,16.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
3206,11/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,17.75,16.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
3207,12/10/2008,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,17.65,16.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
3208,13/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,16.6,15.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
3209,14/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,17.2,17.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
3210,15/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,18.2,18.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
3211,16/10/2008,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,16.95,17.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3212,17/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,17.9,19.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3213,18/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,16.85,16.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
3214,19/10/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,15.6,15.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3215,20/10/2008,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,15.85,15.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
3216,21/10/2008,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,15.95,16.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
3217,22/10/2008,0.0,0.2,0.0,0.2,0.0,0.0,0.0,-9.6,0.0,0.0,16.7,16.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
3218,23/10/2008,1.0,2.0,0.0,0.6,0.0,0.0,0.0,-9.6,0.0,0.0,15.75,16.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
3219,24/10/2008,0.4,6.0,0.0,6.2,0.0,0.0,0.0,-9.6,0.0,0.0,15.85,17.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3220,25/10/2008,3.6,4.8,0.0,1.2,0.0,0.0,0.0,-9.6,0.0,0.0,16.6,16.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3221,26/10/2008,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-9.6,0.0,0.0,15.8,15.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
3222,27/10/2008,0.2,0.2,0.0,0.2,0.0,0.0,0.0,-9.6,0.0,0.0,13.35,14.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
3223,28/10/2008,24.8,67.0,0.0,60.0,0.0,0.0,0.0,-9.5,0.0,0.0,13.7,16.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
3224,29/10/2008,28.2,19.0,0.0,4.8,0.0,0.0,0.0,-9.5,0.0,0.0,16.45,18.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
3225,30/10/2008,16.6,1.2,0.0,2.0,0.0,0.0,0.0,-9.5,0.0,0.0,11.3,14.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
3226,31/10/2008,2.6,19.0,0.0,21.6,0.0,0.0,0.0,-9.5,0.0,0.0,13.5,16.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
3227,01/11/2008,25.0,11.2,0.0,6.0,0.0,0.0,0.0,-9.5,0.0,0.0,14.7,16.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
3228,02/11/2008,0.2,0.2,0.0,0.2,0.0,0.0,0.0,-9.5,0.0,0.0,14.65,16.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
3229,03/11/2008,0.0,25.8,0.0,4.0,0.0,0.0,0.0,-9.4,0.0,0.0,13.55,15.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
3230,04/11/2008,23.2,29.2,0.0,23.2,0.0,0.0,0.0,-9.4,0.0,0.0,12.9,15.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
3231,05/11/2008,23.6,0.2,0.0,0.2,0.0,0.0,0.0,-9.4,0.0,0.0,13.9,15.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
3232,06/11/2008,0.2,0.2,0.0,1.0,0.0,0.0,0.0,-9.4,0.0,0.0,12.95,13.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
3233,07/11/2008,2.0,4.2,0.0,6.0,0.0,0.0,0.0,-9.4,0.0,0.0,11.75,12.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
3234,08/11/2008,7.2,1.0,0.0,0.2,0.0,0.0,0.0,-9.4,0.0,0.0,10.15,12.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
3235,09/11/2008,0.2,0.4,0.0,0.2,0.0,0.0,0.0,-9.4,0.0,0.0,10.75,11.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
3236,10/11/2008,0.4,0.4,0.0,0.4,0.0,0.0,0.0,-9.4,0.0,0.0,11.1,11.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
3237,11/11/2008,0.2,0.4,0.0,0.2,0.0,0.0,0.0,-9.4,0.0,0.0,10.75,11.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
3238,12/11/2008,0.0,2.4,0.0,0.4,0.0,0.0,0.0,-9.4,0.0,0.0,11.7,13.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
3239,13/11/2008,27.0,28.0,0.0,22.6,0.0,0.0,0.0,-9.3,0.0,0.0,10.55,12.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
3240,14/11/2008,2.0,0.4,0.0,0.4,0.0,0.0,0.0,-9.3,0.0,0.0,10.95,11.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
3241,15/11/2008,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,9.9,11.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
3242,16/11/2008,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,11.75,12.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3243,17/11/2008,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,10.4,9.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
3244,18/11/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,8.8,7.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
3245,19/11/2008,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,9.65,9.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
3246,20/11/2008,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,9.95,9.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
3247,21/11/2008,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,10.05,11.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
3248,22/11/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,5.55,6.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
3249,23/11/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,4.65,4.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3250,24/11/2008,6.6,24.8,0.0,21.4,0.0,0.0,0.0,-9.3,0.0,0.0,3.85,3.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
3251,25/11/2008,25.2,7.6,0.0,5.0,0.0,0.0,0.0,-9.3,0.0,0.0,4.05,6.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3252,26/11/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,5.15,5.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
3253,27/11/2008,0.2,0.2,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,5.65,5.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3254,28/11/2008,7.4,59.4,0.0,41.8,0.0,0.0,0.0,-9.3,0.0,0.0,4.65,7.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
3255,29/11/2008,50.8,19.4,0.0,13.2,0.0,0.0,0.0,-9.2,0.0,0.0,8.5,9.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
3256,30/11/2008,25.8,29.2,0.0,12.6,0.0,0.0,0.0,-9.2,0.0,0.0,8.55,11.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3257,01/12/2008,35.8,9.0,0.0,5.8,0.0,0.0,0.0,-9.2,0.0,0.0,8.1,10.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
3258,02/12/2008,3.8,6.0,0.0,6.6,0.0,0.0,0.0,-9.2,0.0,0.0,4.4,7.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
3259,03/12/2008,4.6,0.4,0.0,0.0,0.0,0.0,0.0,-9.2,0.0,0.0,3.4,3.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
3260,04/12/2008,0.0,3.4,0.0,0.8,0.0,0.0,0.0,-9.1,0.0,0.0,3.85,4.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
3261,05/12/2008,3.4,25.2,0.0,21.8,0.0,0.0,0.0,-9.1,0.0,0.0,8.05,9.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3262,06/12/2008,24.4,14.2,0.0,4.6,0.0,0.0,0.0,-9.1,0.0,0.0,7.65,7.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
3263,07/12/2008,5.2,0.2,0.0,0.0,0.0,0.0,0.0,-9.1,0.0,0.0,6.85,6.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
3264,08/12/2008,0.2,0.2,0.0,0.0,0.0,0.0,0.0,-9.1,0.0,0.0,6.6,5.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
3265,09/12/2008,0.0,1.4,0.0,0.8,0.0,0.0,0.0,-9.1,0.0,0.0,3.8,3.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
3266,10/12/2008,4.8,0.0,0.0,0.0,0.0,0.0,0.0,-9.1,0.0,0.0,6.6,8.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
3267,11/12/2008,42.6,14.8,0.0,2.8,0.0,0.0,0.0,-9.0,0.0,0.0,6.85,9.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3268,12/12/2008,12.0,12.0,0.0,4.6,0.0,0.0,0.0,-9.0,0.0,0.0,6.15,9.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
3269,13/12/2008,6.2,7.2,0.0,1.8,0.0,0.0,0.0,-9.0,0.0,0.0,7.15,8.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
3270,14/12/2008,5.4,5.6,0.0,0.6,0.0,0.0,0.0,-9.0,0.0,0.0,6.85,8.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
3271,15/12/2008,21.8,34.6,0.0,25.4,0.0,0.0,0.0,-8.9,0.0,0.0,6.85,10.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
3272,16/12/2008,38.6,22.4,0.0,17.4,0.0,0.0,0.0,-8.9,0.0,0.0,5.5,7.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3273,17/12/2008,7.8,0.4,0.0,0.0,0.0,0.0,0.0,-8.8,0.0,0.0,5.7,7.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
3274,18/12/2008,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,0.0,0.0,4.65,3.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
3275,19/12/2008,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,0.0,0.0,5.45,5.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
3276,20/12/2008,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-8.8,0.0,0.0,6.35,6.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
3277,21/12/2008,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-8.7,0.0,0.0,7.55,6.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
3278,22/12/2008,0.0,0.4,0.0,0.2,0.0,0.0,0.0,-8.7,0.0,0.0,5.05,5.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
3279,23/12/2008,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-8.7,0.0,0.0,6.05,8.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
3280,24/12/2008,0.0,0.2,0.0,0.2,0.0,0.0,0.0,-8.7,0.0,0.0,3.75,6.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
3281,25/12/2008,0.2,2.8,0.0,4.0,0.0,0.0,0.0,-8.7,0.0,0.0,5.35,7.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
3282,26/12/2008,3.4,4.8,0.0,0.4,0.0,0.0,0.0,-8.7,0.0,0.0,2.95,5.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
3283,27/12/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,0.0,0.0,-0.2,3.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
3284,28/12/2008,0.0,0.4,0.0,1.4,0.0,0.0,0.0,-8.6,0.0,0.0,0.35,3.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
3285,29/12/2008,5.8,4.4,0.0,2.2,0.0,0.0,0.0,-8.6,0.0,0.0,2.9,4.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3286,30/12/2008,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,0.0,0.0,1.65,4.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
3287,31/12/2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,0.0,0.0,0.2,1.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
3288,01/01/2009,2.0,1.6,0.0,2.2,0.0,0.0,0.0,-8.6,0.0,0.0,5.55,5.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
3289,02/01/2009,0.2,6.2,0.0,4.8,0.0,0.0,0.0,-8.6,0.0,0.0,3.75,3.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
