Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
0.2,0.0,3.6633819951338147,0.0,0.0,-36.51,-50.42,-291.03,16.25,15.3,15.05,0.0,0.0,-5.777072414,-24.54917778
0.0,0.0,3.6633819951338147,0.0,0.0,-38.114999999999995,-50.42,-291.03,18.25,18.1,16.7,0.0,0.0,-5.777072414,-24.54917778
0.0,0.0,3.6633819951338147,0.0,0.0,-38.114999999999995,-50.41,-291.04,20.0,18.2,18.1,0.0,0.0,-5.777072414,-24.54917778
0.0,0.0,3.6633819951338147,0.0,0.0,-38.114999999999995,-50.41,-291.04,21.4,20.15,19.0,0.0,0.0,-5.488218793,-23.32171889
0.0,0.0,3.6633819951338147,0.0,0.0,-38.114999999999995,-50.41,-291.0,20.8,19.25,18.9,0.0,0.0,-5.777072414,-24.54917778
0.0,0.0,3.6633819951338147,0.0,0.2,-38.114999999999995,-50.41,-290.99,22.2,20.75,20.75,0.0,0.0,-5.777072414,-24.54917778
0.0,0.0,3.6633819951338147,0.0,0.0,-38.114999999999995,-50.42,-290.98,23.3,21.3,20.65,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.2,-38.114999999999995,-50.42,-290.96,24.6,23.15,21.45,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-38.114999999999995,-50.42,-290.95,24.5,23.65,23.1,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-38.114999999999995,-50.42,-290.96,25.65,23.15,23.15,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.5,-50.41,-290.98,25.85,23.9,24.0,0.0,0.0,-5.684163371,-22.61725598
0.0,0.0,3.6633819951338147,0.0,0.0,-36.5,-50.41,-290.99,25.9,23.6,23.55,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.5,-50.41,-290.99,26.75,23.5,23.75,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-291.02,25.2,23.35,22.5,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-291.04,24.0,21.75,22.1,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.2,0.2,-36.49,-50.41,-290.99,21.25,20.5,20.5,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.96,23.75,20.8,20.95,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.96,24.95,21.6,21.9,0.0,0.0,-5.684163371,-22.61725598
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.97,22.95,20.35,20.55,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.92,24.8,23.3,22.6,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.82,26.85,23.0,23.9,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.82,26.95,23.55,23.6,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.81,26.65,23.35,23.1,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.82,26.3,23.1,23.25,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.83,26.45,24.65,23.55,0.0,0.0,-5.684163371,-22.61725598
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.86,27.05,23.45,23.35,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.85,27.2,24.15,24.05,0.0,0.0,-5.983329865,-23.80763788
0.0,0.0,3.6633819951338147,0.0,0.0,-36.49,-50.4,-290.84,12.381622234826994,24.85,24.3,0.0,0.0,-5.983329865,-23.80763788
0.0,3.840963172804528,3.6633819951338147,0.4,0.8,-36.48,-50.39,-290.87,12.381622234826994,24.65,22.95,0.0,0.0,-5.983329865,-23.80763788
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.39,-290.87,12.381622234826994,23.4,22.8,0.0,0.0,-5.983329865,-23.80763788
3.2,3.840963172804528,3.6633819951338147,20.4,17.6,-36.48,-50.39,-290.86,12.381622234826994,21.4,20.5,0.0,0.0,-5.983329865,-23.80763788
2.8,3.840963172804528,3.6633819951338147,3.4,4.4,-36.48,-50.39,-290.86,12.381622234826994,21.35,20.55,0.0,0.0,-5.684163371,-22.61725598
15.2,3.840963172804528,3.6633819951338147,2.8,3.4,-36.47,-50.39,-290.86,12.381622234826994,20.85,19.4,0.0,0.0,-5.983329865,-23.80763788
0.0,3.840963172804528,3.6633819951338147,0.0,0.2,-36.48,-50.39,-290.85,12.381622234826994,20.35,19.75,0.0,0.0,-5.983329865,-23.80763788
0.0,3.840963172804528,3.6633819951338147,0.2,0.0,-36.48,-50.39,-290.84,12.381622234826994,20.7,19.35,0.0,0.0,-5.983329865,-23.80763788
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.39,-290.84,12.381622234826994,21.9,21.15,0.0,0.0,-5.983329865,-23.80763788
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.39,-290.84,12.381622234826994,21.05,19.8,0.0,0.0,-5.983329865,-23.80763788
20.4,3.840963172804528,3.6633819951338147,3.2,5.2,-36.48,-50.39,-290.82,12.381622234826994,21.35,20.45,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.39,-290.83,12.381622234826994,21.15,20.2,0.0,0.0,-5.362513258,-22.62458117
0.0,3.840963172804528,3.6633819951338147,0.0,0.2,-36.48,-50.39,-290.83,12.381622234826994,22.55,22.1,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.39,-290.84,12.381622234826994,22.95,22.1,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.39,-290.83,12.381622234826994,23.6,22.95,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.39,-290.84,12.381622234826994,24.25,23.05,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.39,-290.85,12.381622234826994,23.25,23.35,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.39,-290.84,12.381622234826994,24.15,23.1,0.0,0.0,-5.644750798,-23.8153486
5.0,3.840963172804528,3.6633819951338147,9.6,2.0,-36.48,-50.39,-290.86,12.381622234826994,23.5,22.75,0.0,0.0,-5.362513258,-22.62458117
9.6,3.840963172804528,3.6633819951338147,9.4,9.0,-36.47,-50.39,-290.89,12.381622234826994,19.1,18.4,0.0,0.0,-5.644750798,-23.8153486
17.2,3.840963172804528,3.6633819951338147,59.8,47.0,-36.47,-50.38,-290.91,12.381622234826994,20.55,19.55,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.2,0.0,-36.47,-50.39,-290.88,12.381622234826994,22.0,20.95,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.47,-50.39,-290.89,12.381622234826994,23.4,21.8,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.47,-50.39,-290.92,12.381622234826994,21.65,21.4,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.47,-50.38,-290.94,12.381622234826994,18.45,18.75,0.0,0.0,-5.644750798,-23.8153486
12.0,3.840963172804528,3.6633819951338147,18.6,24.4,-36.46,-50.38,-290.97,12.381622234826994,17.1,15.65,0.0,0.0,-5.362513258,-22.62458117
11.2,3.840963172804528,3.6633819951338147,5.2,7.6,-36.46,-50.38,-290.95,12.381622234826994,15.85,15.75,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.47,-50.38,-290.93,12.381622234826994,16.9,16.35,0.0,0.0,-5.644750798,-23.8153486
10.2,3.840963172804528,3.6633819951338147,9.8,19.4,-36.47,-50.38,-290.94,12.381622234826994,17.35,16.1,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.2,-36.47,-50.39,-290.92,12.381622234826994,17.95,16.15,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.2,0.0,-36.47,-50.39,-290.92,12.381622234826994,17.9,16.7,0.0,0.0,-5.644750798,-23.8153486
1.6,3.840963172804528,3.6633819951338147,10.6,19.6,-36.47,-50.39,-290.95,12.381622234826994,16.3,15.8,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.47,-50.39,-290.99,12.381622234826994,17.15,16.75,0.0,0.0,-5.362513258,-22.62458117
22.2,3.840963172804528,3.6633819951338147,52.2,54.0,-36.46,-50.38,-291.0,12.381622234826994,19.0,18.5,0.0,0.0,-5.644750798,-23.8153486
11.4,3.840963172804528,3.6633819951338147,51.2,43.8,-36.46,-50.38,-290.98,12.381622234826994,17.5,17.4,0.0,0.0,-5.644750798,-23.8153486
0.4,3.840963172804528,3.6633819951338147,2.2,0.8,-36.46,-50.38,-290.99,12.381622234826994,18.8,18.5,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.2,0.2,-36.47,-50.39,-291.0,12.381622234826994,20.0,19.9,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.4,0.4,-36.47,-50.39,-290.99,12.381622234826994,20.85,20.6,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.47,-50.39,-290.99,12.381622234826994,21.4,21.45,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.39,-291.01,12.381622234826994,21.8,21.3,0.0,0.0,-5.362513258,-22.62458117
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.47,-50.39,-291.05,12.381622234826994,20.85,20.8,0.0,0.0,-5.644750798,-23.8153486
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.47,-50.39,-291.09,12.381622234826994,19.8,19.55,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.47,-50.39,-291.13,12.381622234826994,19.75,18.35,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.2,0.0,-36.47,-50.39,-291.14,12.381622234826994,18.3,16.95,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,2.0,0.2,-36.47,-50.39,-291.15,12.381622234826994,20.35,18.35,0.0,0.0,-5.989444444,-24.55136667
2.6,3.840963172804528,3.6633819951338147,0.0,0.2,-36.47,-50.39,-291.17,12.381622234826994,16.5,15.7,0.0,0.0,-5.989444444,-24.55136667
0.6,3.840963172804528,3.6633819951338147,4.4,4.8,-36.47,-50.39,-291.16,12.381622234826994,15.05,14.0,0.0,0.0,-5.689972222,-23.32379833
0.0,3.840963172804528,3.6633819951338147,0.2,0.4,-36.48,-50.39,-291.16,12.381622234826994,15.8,15.4,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.4,-291.18,12.381622234826994,14.45,13.8,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.39,-291.23,12.381622234826994,12.9,13.25,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.2,-36.48,-50.39,-291.24,12.381622234826994,12.7,13.95,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.49,-50.4,-291.22,12.381622234826994,14.5,14.4,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.49,-50.4,-291.21,12.381622234826994,15.25,14.8,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.48,-50.4,-291.27,12.381622234826994,15.85,14.55,0.0,0.0,-5.689972222,-23.32379833
8.8,3.840963172804528,3.6633819951338147,24.6,30.8,-36.48,-50.4,-291.32,12.381622234826994,18.5,18.0,0.0,0.0,-5.989444444,-24.55136667
3.0,3.840963172804528,3.6633819951338147,2.6,4.4,-36.48,-50.4,-291.32,12.381622234826994,18.65,16.8,0.0,0.0,-5.989444444,-24.55136667
0.4,3.840963172804528,3.6633819951338147,4.8,4.2,-36.48,-50.4,-291.35,12.381622234826994,20.15,19.35,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.2,-36.49,-50.4,-291.36,12.381622234826994,21.9,21.45,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.49,-50.41,-291.36,12.381622234826994,17.95,18.75,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.2,0.2,-36.49,-50.41,-291.37,12.381622234826994,16.1,16.9,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.2,0.0,-36.49,-50.41,-291.43,12.381622234826994,14.85,15.15,0.0,0.0,-5.689972222,-23.32379833
0.0,3.840963172804528,3.6633819951338147,4.6,0.8,-36.5,-50.41,-291.45,12.381622234826994,14.3,14.25,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.2,0.4,-36.5,-50.41,-291.48,12.381622234826994,14.35,14.5,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.49,-50.41,-291.53,12.381622234826994,12.85,11.95,0.0,0.0,-5.989444444,-24.55136667
4.0,3.840963172804528,3.6633819951338147,4.4,3.2,-36.5,-50.41,-291.52,12.381622234826994,11.45,10.6,0.0,0.0,-5.989444444,-24.55136667
0.4,3.840963172804528,3.6633819951338147,0.4,1.2,-36.5,-50.41,-291.51,12.381622234826994,12.7,12.25,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.2,-36.5,-50.41,-291.5,12.381622234826994,13.75,12.7,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.2,0.2,-36.51,-50.42,-291.51,12.381622234826994,13.3,12.35,0.0,0.0,-5.689972222,-23.32379833
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.51,-50.42,-291.52,12.381622234826994,12.4,11.0,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.2,-36.51,-50.42,-291.53,12.381622234826994,11.35,11.25,0.0,0.0,-5.989444444,-24.55136667
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.52,-50.42,-291.57,12.381622234826994,10.4,11.25,0.0,0.0,-5.989444444,-24.55136667
1.6,3.840963172804528,3.6633819951338147,7.2,5.8,-36.51,-50.42,-291.61,12.381622234826994,11.45,9.3,-0.338419355,-2.923354839,-5.622494624,-23.65354839
12.8,3.840963172804528,3.6633819951338147,48.6,39.0,-36.51,-50.42,-291.63,12.381622234826994,14.65,12.35,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5.2,3.840963172804528,3.6633819951338147,4.4,12.0,-36.52,-50.43,-291.64,12.381622234826994,12.85,11.7,-0.338419355,-2.923354839,-5.622494624,-23.65354839
1.0,3.840963172804528,3.6633819951338147,1.0,2.2,-36.52,-50.43,-291.66,12.381622234826994,15.3,13.55,-0.321498387,-2.777187097,-5.341369892,-22.47087097
0.0,3.840963172804528,3.6633819951338147,6.0,0.4,-36.52,-50.43,-291.72,12.381622234826994,17.3,16.5,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,2.4,0.4,-36.52,-50.42,-291.78,12.381622234826994,15.2,14.7,-0.338419355,-2.923354839,-5.622494624,-23.65354839
4.8,3.840963172804528,3.6633819951338147,6.0,6.4,-36.52,-50.43,-291.83,12.381622234826994,14.5,14.3,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.2,0.4,-36.52,-50.43,-291.81,12.381622234826994,13.6,13.75,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.2,0.2,-36.52,-50.43,-291.82,12.381622234826994,12.6,12.15,-0.338419355,-2.923354839,-5.622494624,-23.65354839
10.2,3.840963172804528,3.6633819951338147,17.4,20.2,-36.51,-50.42,-291.94,12.381622234826994,11.25,10.0,-0.338419355,-2.923354839,-5.622494624,-23.65354839
22.8,3.840963172804528,3.6633819951338147,68.0,67.6,-36.51,-50.42,-291.94,12.381622234826994,10.8,10.45,-0.321498387,-2.777187097,-5.341369892,-22.47087097
0.0,3.840963172804528,3.6633819951338147,0.2,0.4,-36.52,-50.43,-291.88,12.381622234826994,11.95,11.6,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.8,3.840963172804528,3.6633819951338147,2.0,2.2,-36.52,-50.43,-291.91,12.381622234826994,14.85,13.25,-0.338419355,-2.923354839,-5.622494624,-23.65354839
15.0,3.840963172804528,3.6633819951338147,28.0,41.2,-36.51,-50.42,-291.98,12.381622234826994,13.8,12.85,-0.338419355,-2.923354839,-5.622494624,-23.65354839
8.4,3.840963172804528,3.6633819951338147,7.8,9.4,-36.52,-50.43,-292.0,12.381622234826994,10.65,10.2,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.0,0.2,-36.53,-50.43,-291.98,12.381622234826994,8.65,8.25,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.4,0.0,-36.53,-50.44,-291.98,12.381622234826994,8.55,7.85,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.2,0.0,-36.54,-50.44,-292.01,12.381622234826994,10.55,8.75,-0.321498387,-2.777187097,-5.341369892,-22.47087097
0.0,3.840963172804528,3.6633819951338147,0.2,0.2,-36.54,-50.44,-292.06,12.381622234826994,12.45,12.1,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.2,0.2,-36.54,-50.44,-292.08,12.381622234826994,9.7,8.2,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.54,-50.45,-292.12,12.381622234826994,8.1,7.45,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.54,-50.45,-292.17,12.381622234826994,6.3,6.65,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.55,-50.45,-292.13,12.381622234826994,9.3,8.4,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.56,-50.46,-292.11,12.381622234826994,11.5,11.95,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.56,-50.46,-292.12,12.381622234826994,10.55,10.75,-0.321498387,-2.777187097,-5.341369892,-22.47087097
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.56,-50.46,-292.17,12.381622234826994,10.0,10.5,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.56,-50.46,-292.21,12.381622234826994,10.5,10.05,-0.338419355,-2.923354839,-5.622494624,-23.65354839
3.6,3.840963172804528,3.6633819951338147,15.4,13.6,-36.56,-50.46,-292.27,12.381622234826994,11.8,11.5,-0.338419355,-2.923354839,-5.622494624,-23.65354839
14.4,3.840963172804528,3.6633819951338147,22.0,16.2,-36.56,-50.46,-292.31,12.381622234826994,9.25,9.1,-0.338419355,-2.923354839,-5.622494624,-23.65354839
6.0,3.840963172804528,3.6633819951338147,7.0,0.4,-36.56,-50.47,-292.35,12.381622234826994,10.9,10.05,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.57,-50.47,-292.38,12.381622234826994,10.6,9.35,-0.338419355,-2.923354839,-5.622494624,-23.65354839
0.0,3.840963172804528,3.6633819951338147,0.0,0.4,-36.58,-50.48,-292.42,12.381622234826994,9.6,8.15,-0.339728736,-2.890041954,-5.422520833,-23.03539944
0.0,3.840963172804528,3.6633819951338147,0.2,0.2,-36.58,-50.48,-292.46,12.381622234826994,9.0,8.85,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.59,-50.48,-292.49,12.381622234826994,10.45,10.5,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.2,0.2,-36.59,-50.48,-292.52,12.381622234826994,12.85,11.55,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.2,-36.59,-50.49,-292.54,12.381622234826994,12.75,10.8,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.4,0.2,-36.59,-50.49,-292.58,12.381622234826994,10.3,11.0,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.6,-50.49,-292.61,12.381622234826994,12.05,12.65,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.6,-50.5,-292.65,12.381622234826994,14.9,14.95,-0.339728736,-2.890041954,-5.422520833,-23.03539944
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.6,-50.5,-292.68,12.381622234826994,13.1,12.05,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.2,0.0,-36.6,-50.5,-292.71,12.381622234826994,12.4,11.3,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.61,-50.5,-292.74,12.381622234826994,11.45,9.7,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.61,-50.5,-292.77,12.381622234826994,9.2,8.7,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.2,0.0,-36.61,-50.51,-292.81,12.381622234826994,8.9,7.7,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.61,-50.51,-292.83,12.381622234826994,11.05,9.4,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.2,0.0,-36.61,-50.51,-292.86,12.381622234826994,9.1,8.4,-0.339728736,-2.890041954,-5.422520833,-23.03539944
0.0,3.840963172804528,3.6633819951338147,0.2,0.0,-36.62,-50.51,-292.88,12.381622234826994,9.8,9.45,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.62,-50.51,-292.91,12.381622234826994,8.5,7.1,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.62,-50.52,-292.93,12.381622234826994,9.15,8.5,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.4,0.0,-36.63,-50.52,-292.96,12.381622234826994,7.95,7.15,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.62,-50.52,-292.99,12.381622234826994,10.65,9.0,-0.357609195,-3.042149425,-5.707916667,-24.24778889
1.6,3.840963172804528,3.6633819951338147,1.6,1.6,-36.61,-50.5,-292.99,12.381622234826994,8.55,7.95,-0.357609195,-3.042149425,-5.707916667,-24.24778889
42.4,3.840963172804528,3.6633819951338147,31.4,24.4,-36.62,-50.51,-292.97,12.381622234826994,3.35,2.9,-0.339728736,-2.890041954,-5.422520833,-23.03539944
1.4,3.840963172804528,3.6633819951338147,10.0,7.6,-36.63,-50.52,-293.01,12.381622234826994,3.55,2.3,-0.357609195,-3.042149425,-5.707916667,-24.24778889
9.6,3.840963172804528,3.6633819951338147,2.6,6.6,-36.63,-50.52,-293.04,12.381622234826994,3.85,2.55,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.63,-50.52,-293.07,12.381622234826994,2.35,2.1,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5.4,3.840963172804528,3.6633819951338147,4.8,5.8,-36.62,-50.52,-293.06,12.381622234826994,1.75,0.15,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.63,-50.52,-293.07,12.381622234826994,1.1,1.55,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-38.114999999999995,-51.53,-293.11,12.381622234826994,2.2,2.85,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.2,-38.114999999999995,-51.53,-293.15,12.381622234826994,6.25,3.45,-0.339728736,-2.890041954,-5.422520833,-23.03539944
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.66,-50.55,-293.2,12.381622234826994,5.75,4.9,-0.357609195,-3.042149425,-5.707916667,-24.24778889
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.67,-50.56,-293.23,12.381622234826994,6.65,5.3,-0.346878252,-2.895993757,-5.387150538,-23.21309053
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.67,-50.56,-293.27,12.381622234826994,7.35,5.95,-0.346878252,-2.895993757,-5.387150538,-23.21309053
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.68,-50.57,-293.31,12.381622234826994,5.05,3.8,-0.346878252,-2.895993757,-5.387150538,-23.21309053
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.69,-50.57,-293.35,12.381622234826994,7.15,4.2,-0.346878252,-2.895993757,-5.387150538,-23.21309053
0.0,3.840963172804528,3.6633819951338147,0.0,0.0,-36.69,-50.57,-293.38,12.381622234826994,7.4,5.3,-0.346878252,-2.895993757,-5.387150538,-23.21309053
