,Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
1351,24/11/2009,0.0,-29.9,-29.13,11.4,10.8,-33146.496,2.0
1352,25/11/2009,0.1,-29.87,-29.15,7.0,6.8,-33603.552,2.0
1353,26/11/2009,0.0,-29.85,-29.12,10.4,10.5,-33071.328,1.9
1354,27/11/2009,0.0,-29.84,-29.1,10.9,10.5,-33219.072,2.0
1355,28/11/2009,12.8,-29.87,-29.13,11.1,11.0,-33843.744,2.1
1356,29/11/2009,0.0,-29.84,-29.11,9.5,9.8,-33837.696,2.2
1357,30/11/2009,7.5,-29.83,-29.06,13.9,13.6,-33449.76,2.1
1358,01/12/2009,0.0,-29.9,-29.14,8.9,8.8,-33773.76,2.3
1359,02/12/2009,0.0,-29.95,-29.22,4.4,4.2,-33702.048,2.2
1360,03/12/2009,0.1,-29.97,-29.21,2.4,1.8,-32612.544,2.2
1361,04/12/2009,14.3,-29.84,-29.11,5.5,5.4,-32899.392,2.2
1362,05/12/2009,0.1,-29.93,-29.19,6.1,6.9,-33506.784,2.3
1363,06/12/2009,0.0,-29.93,-29.23,4.0,3.7,-31852.224,2.3
1364,07/12/2009,0.0,-29.88,-29.19,8.2,8.0,-32782.752,2.2
1365,08/12/2009,0.0,-29.78,-29.12,11.3,11.0,-30176.064,2.2
1366,09/12/2009,0.0,-29.88,-29.17,7.9,7.5,-32862.24,2.2
1367,10/12/2009,0.0,-29.95,-29.22,7.2,6.9,-34104.672,2.2
1368,11/12/2009,0.0,-30.05,-29.25,4.6,4.9,-36398.592,2.2
1369,12/12/2009,0.0,-30.03,-29.25,5.0,4.9,-35502.624,2.2
1370,13/12/2009,2.7,-30.09,-29.29,4.8,5.9,-36114.336,2.2
1371,14/12/2009,0.0,-30.01,-29.26,5.8,5.5,-34744.896,2.3
1372,15/12/2009,0.0,-29.98,-29.23,4.6,4.2,-33023.808,2.3
1373,16/12/2009,0.0,-29.91,-29.21,3.5,3.3,-31383.072,2.3
1374,17/12/2009,0.0,-29.91,-29.21,2.6,2.7,-32595.264,2.3
1375,18/12/2009,0.0,-29.99,-29.25,2.2,2.2,-33486.912,2.3
1376,19/12/2009,11.9,-29.98,-29.22,0.8,0.5,-33278.688,2.3
1377,20/12/2009,0.0,-30.08,-29.36,-2.7,-3.0,-33933.6,2.3
1378,21/12/2009,0.0,-30.13,-29.41,1.2,0.4,-34980.768,2.3
1379,22/12/2009,0.0,-30.1,-29.33,11.5,11.6,-35103.456,2.6
1380,23/12/2009,0.0,-30.21,-29.39,13.8,13.8,-38555.136,2.8
1381,24/12/2009,0.0,-30.15,-29.37,14.9,15.1,-35526.816,2.7
1382,25/12/2009,7.7,-29.72,-29.27,14.2,14.0,-26374.464,2.8
1383,26/12/2009,0.0,-29.83,-29.25,7.2,6.8,-27611.712,2.8
1384,27/12/2009,0.0,-29.84,-29.21,6.3,6.1,-28548.288,2.8
1385,28/12/2009,5.1,-29.88,-29.25,6.9,6.8,-30116.448,2.7
1386,29/12/2009,0.0,-29.76,-29.15,10.6,10.1,-26333.856,2.7
1387,30/12/2009,0.8,-29.7,-29.1,14.3,13.9,-26269.92,2.7
1388,31/12/2009,3.0,-29.82,-29.1,14.7,14.2,-30064.608,2.6
1389,01/01/2010,26.5,-29.78,-29.08,8.3,7.9,-25730.784,3.1
1390,02/01/2010,0.0,-29.84,-29.14,8.0,8.0,-29223.072,3.3
1391,03/01/2010,0.0,-29.94,-29.28,3.2,3.4,-29715.552,2.9
1392,04/01/2010,0.0,-29.77,-29.16,2.1,2.0,-27174.528,2.7
1393,05/01/2010,32.6,-29.58,-29.03,4.7,4.5,-25946.784,3.1
1394,06/01/2010,0.0,-29.68,-29.04,8.8,8.7,-27055.296,3.7
1395,07/01/2010,0.0,-29.64,-29.06,7.9,8.0,-26687.232,3.7
1396,08/01/2010,0.0,-29.59,-28.96,7.9,7.9,-26373.6,3.8
1397,09/01/2010,3.6,-29.66,-28.99,7.5,7.5,-28149.12,3.4
1398,10/01/2010,0.0,-29.69,-29.03,5.4,5.6,-27006.912,3.1
1399,11/01/2010,0.0,-29.62,-29.02,3.4,3.4,-26182.656,2.9
1400,12/01/2010,0.1,-29.65,-28.99,0.8,0.4,-27181.44,2.8
1401,13/01/2010,0.0,-29.56,-28.9,3.2,3.4,-27298.944,2.7
1402,14/01/2010,0.0,-29.53,-28.9,3.8,5.5,-27240.192,2.6
1403,15/01/2010,0.0,-29.54,-28.91,5.2,5.8,-27903.744,2.6
1404,16/01/2010,0.0,-29.55,-28.94,4.7,4.8,-27692.928,2.6
1405,17/01/2010,0.0,-29.51,-28.86,1.7,1.8,-25844.832,2.5
1406,18/01/2010,0.1,-29.4,-28.8,4.5,4.7,-25982.208,2.5
1407,19/01/2010,0.0,-29.37,-28.75,2.3,3.3,-26390.016,2.5
1408,20/01/2010,0.0,-29.39,-28.73,1.2,1.8,-28549.152,2.4
1409,21/01/2010,0.0,-29.44,-28.74,2.6,3.6,-30546.72,2.4
1410,22/01/2010,0.0,-29.47,-28.78,1.5,2.2,-29787.264,2.4
1411,23/01/2010,0.0,-29.46,-28.77,2.8,2.7,-30443.04,2.4
1412,24/01/2010,0.0,-29.37,-28.73,1.0,0.9,-29510.784,2.4
1413,25/01/2010,0.0,-29.34,-28.69,4.1,4.3,-29325.888,2.4
1414,26/01/2010,12.7,-29.22,-28.6,3.7,3.5,-26953.344,2.4
1415,27/01/2010,0.0,-29.21,-28.55,4.1,3.4,-27984.96,2.5
1416,28/01/2010,0.0,-28.96,-28.43,0.3,0.6,-26308.8,2.4
1417,29/01/2010,0.0,-29.09,-28.41,1.1,1.6,-28707.264,2.4
1418,30/01/2010,0.0,-29.09,-28.36,6.2,5.9,-28721.952,2.4
1419,31/01/2010,0.0,-29.13,-28.44,3.3,3.1,-28084.32,2.6
1420,01/02/2010,0.0,-29.19,-28.5,0.3,0.2,-27634.176,2.5
1421,02/02/2010,0.0,-29.14,-28.52,0.0,0.0,-28485.216,2.5
1422,03/02/2010,0.0,-29.14,-28.5,3.7,3.4,-29073.6,2.5
1423,04/02/2010,0.0,-29.1,-28.51,6.6,6.1,-28097.28,2.4
1424,05/02/2010,19.4,-28.97,-28.41,5.3,5.2,-27845.856,2.5
1425,06/02/2010,0.0,-29.01,-28.37,4.3,4.1,-30117.312,2.9
1426,07/02/2010,0.0,-28.66,-28.3,4.8,4.6,-27258.336,2.8
1427,08/02/2010,0.0,-28.99,-28.35,2.9,2.6,-29261.088,2.7
1428,09/02/2010,3.3,-28.95,-28.3,2.7,3.0,-28789.344,2.6
1429,10/02/2010,0.0,-28.84,-28.23,4.0,4.1,-28385.856,2.7
1430,11/02/2010,0.0,-28.87,-28.26,3.2,3.1,-27807.84,2.7
1431,12/02/2010,0.6,-28.89,-28.29,1.9,1.7,-28737.504,2.7
1432,13/02/2010,0.0,-29.04,-28.37,2.4,2.1,-30690.144,2.6
1433,14/02/2010,0.0,-28.88,-28.28,3.9,4.2,-29611.872,2.6
1434,15/02/2010,0.0,-28.83,-28.26,6.5,6.8,-29280.096,2.6
1435,16/02/2010,0.0,-28.76,-28.22,6.4,6.4,-28899.072,2.6
1436,17/02/2010,0.0,-28.74,-28.15,8.7,8.8,-29039.04,2.5
1437,18/02/2010,1.2,-28.65,-28.14,12.0,11.8,-28455.84,2.7
1438,19/02/2010,0.0,-28.7,-28.05,11.0,10.7,-28434.24,2.9
1439,20/02/2010,0.0,-28.68,-28.05,8.3,8.0,-28166.4,3.1
1440,21/02/2010,0.5,-28.67,-28.1,7.7,7.4,-27768.96,3.2
1441,22/02/2010,0.0,-28.61,-28.03,7.9,7.5,-28289.952,3.0
1442,23/02/2010,0.0,-28.52,-27.96,12.3,11.8,-28180.224,3.2
1443,24/02/2010,0.0,-28.59,-27.97,10.5,10.3,-28575.072,3.3
1444,25/02/2010,0.0,-28.39,-27.91,10.3,10.1,-26650.944,3.1
1445,26/02/2010,0.3,-28.39,-27.83,12.1,11.9,-27958.176,3.0
1446,27/02/2010,0.0,-28.49,-27.9,10.2,9.7,-28399.68,2.9
1447,28/02/2010,0.0,-28.2,-27.77,12.9,12.5,-25144.992,2.8
1448,01/03/2010,7.0,-28.16,-27.7,12.7,12.8,-25276.32,2.7
1449,02/03/2010,0.0,-28.39,-27.8,10.4,10.1,-27832.896,2.8
1450,03/03/2010,0.1,-28.25,-27.65,8.3,8.4,-26872.128,2.7
1451,04/03/2010,0.0,-28.24,-27.56,8.2,8.1,-27307.584,2.7
1452,05/03/2010,0.0,-28.27,-27.62,5.2,4.8,-28559.52,2.7
1453,06/03/2010,0.0,-28.31,-27.62,4.0,3.7,-28823.904,2.6
1454,07/03/2010,0.0,-28.19,-27.56,3.5,3.4,-28828.224,2.6
1455,08/03/2010,0.0,-28.11,-27.48,3.7,3.1,-28755.648,2.6
1456,09/03/2010,6.0,-27.96,-27.39,3.3,2.7,-28407.456,2.6
1457,10/03/2010,0.0,-28.08,-27.37,4.8,4.4,-29382.048,2.7
1458,11/03/2010,0.0,-28.06,-27.37,3.5,3.5,-30672.864,2.7
1459,12/03/2010,0.8,-27.95,-27.37,6.4,6.3,-29093.472,2.7
1460,13/03/2010,0.0,-28.0,-27.35,6.3,6.1,-30240.864,2.7
1461,14/03/2010,0.0,-27.95,-27.29,6.2,6.5,-29772.576,2.7
1462,15/03/2010,0.0,-27.88,-27.26,7.6,7.4,-29472.768,2.6
1463,16/03/2010,0.0,-27.92,-27.27,7.1,6.7,-30235.68,2.6
1464,17/03/2010,0.0,-27.88,-27.27,7.9,7.4,-29597.184,2.6
1465,18/03/2010,0.0,-27.85,-27.22,8.5,7.8,-30076.704,2.6
1466,19/03/2010,0.0,-27.8,-27.16,9.6,9.0,-29795.04,2.5
1467,20/03/2010,0.0,-27.74,-27.08,11.0,10.4,-29649.888,2.5
1468,21/03/2010,0.0,-27.46,-26.95,11.5,10.9,-27330.048,2.5
1469,22/03/2010,0.0,-27.62,-26.94,11.9,11.6,-30145.824,2.5
1470,23/03/2010,0.0,-27.61,-26.9,13.3,13.0,-29899.584,2.5
1471,24/03/2010,0.0,-27.59,-26.88,13.0,12.9,-30392.928,2.5
1472,25/03/2010,0.0,-27.45,-26.85,13.0,12.5,-29750.976,2.4
1473,26/03/2010,0.0,-27.35,-26.78,13.9,13.3,-30524.256,2.4
1474,27/03/2010,0.0,-27.31,-26.71,12.2,12.0,-30421.44,2.4
1475,28/03/2010,0.0,-26.98,-26.64,12.7,12.0,-28461.024,2.4
1476,29/03/2010,0.0,-27.12,-26.63,12.4,11.4,-29742.336,2.4
1477,30/03/2010,0.0,-27.07,-26.55,13.6,13.0,-30382.56,2.4
1478,31/03/2010,0.0,-27.14,-26.56,13.1,12.5,-30345.408,2.4
1479,01/04/2010,0.0,-27.12,-26.58,10.9,10.0,-30392.064,2.3
1480,02/04/2010,0.0,-27.07,-26.56,11.3,10.8,-30416.256,2.3
1481,03/04/2010,0.0,-27.08,-26.58,10.8,10.2,-31186.08,2.3
1482,04/04/2010,0.0,-26.91,-26.51,7.6,7.3,-27911.52,2.4
1483,05/04/2010,4.5,-26.78,-26.34,9.0,8.5,-23087.808,2.7
1484,06/04/2010,0.0,-26.63,-26.35,9.8,9.3,-26806.464,2.6
1485,07/04/2010,0.0,-26.87,-26.38,12.1,11.7,-30120.768,2.5
1486,08/04/2010,0.0,-26.71,-26.33,12.0,11.6,-27752.544,2.5
1487,09/04/2010,0.0,-26.86,-26.35,12.7,12.8,-29311.2,2.4
1488,10/04/2010,0.0,-26.88,-26.34,13.6,12.7,-31201.632,2.4
1489,11/04/2010,0.0,-26.72,-26.21,7.5,6.9,-27103.68,2.5
1490,12/04/2010,0.9,-26.79,-26.2,9.3,9.6,-29438.208,2.5
1491,13/04/2010,0.0,-26.68,-26.17,9.8,9.4,-27343.008,2.2
1492,14/04/2010,0.0,-26.57,-26.11,10.9,10.3,-26569.728,2.1
1493,15/04/2010,0.0,-26.79,-26.17,12.9,12.5,-29223.936,2.1
1494,16/04/2010,0.0,-26.81,-26.16,11.8,11.8,-28342.656,2.2
1495,17/04/2010,0.0,-26.77,-26.15,11.5,11.4,-27753.408,2.4
1496,18/04/2010,0.0,-26.66,-26.09,12.2,12.0,-27562.464,2.5
1497,19/04/2010,0.0,-26.7,-26.1,12.2,11.4,-28880.064,2.5
1498,20/04/2010,0.0,-26.52,-26.1,13.4,12.6,-28311.552,2.5
1499,21/04/2010,0.0,-26.63,-26.1,14.9,14.2,-29424.384,2.4
1500,22/04/2010,0.0,-26.55,-26.05,16.1,15.5,-29222.208,2.3
1501,23/04/2010,0.0,-26.61,-26.04,13.0,12.7,-28227.744,2.3
1502,24/04/2010,0.0,-26.47,-25.98,14.8,14.3,-29229.12,2.4
1503,25/04/2010,0.0,-26.36,-25.98,16.5,16.6,-27742.176,2.4
1504,26/04/2010,0.0,-26.52,-25.98,18.5,17.9,-29704.32,2.3
1505,27/04/2010,0.0,-26.58,-26.03,16.8,16.2,-31035.744,2.3
1506,28/04/2010,0.0,-26.5,-26.01,17.4,17.1,-29166.912,2.2
1507,29/04/2010,0.0,-26.55,-26.0,16.9,16.7,-30972.672,2.1
1508,30/04/2010,0.0,-26.53,-25.99,17.2,16.5,-30746.304,2.1
1509,01/05/2010,0.0,-26.53,-25.97,17.3,16.3,-30464.64,2.2
1510,02/05/2010,0.0,-26.05,-25.79,16.3,15.6,-23686.56,2.4
1511,03/05/2010,6.5,-26.03,-25.69,17.5,16.5,-25918.272,2.5
1512,04/05/2010,0.0,-26.03,-25.65,16.6,16.0,-26576.64,2.5
1513,05/05/2010,0.3,-26.31,-25.73,14.4,14.2,-29960.064,2.4
1514,06/05/2010,0.0,-26.29,-25.76,10.9,10.4,-28631.232,2.3
1515,07/05/2010,0.0,-26.31,-25.78,13.2,12.6,-29571.264,2.3
1516,08/05/2010,0.0,-26.32,-25.78,14.0,13.3,-29838.24,2.3
1517,09/05/2010,0.0,-26.01,-25.69,14.7,13.9,-26657.856,2.3
1518,10/05/2010,0.0,-26.07,-25.66,16.3,15.9,-27371.52,2.3
1519,11/05/2010,0.0,-25.96,-25.61,16.4,16.0,-26873.856,2.4
1520,12/05/2010,16.1,-26.15,-25.65,16.0,15.4,-27857.088,2.4
1521,13/05/2010,0.0,-26.08,-25.63,14.3,13.5,-28105.056,2.5
1522,14/05/2010,19.8,-26.04,-25.6,13.2,12.7,-28744.416,2.9
1523,15/05/2010,21.5,-25.94,-25.49,11.6,11.4,-27272.16,3.4
1524,16/05/2010,0.0,-25.88,-25.51,12.6,12.2,-25475.904,3.3
1525,17/05/2010,0.0,-25.86,-25.53,14.3,13.6,-26365.824,3.0
1526,18/05/2010,3.7,-26.03,-25.55,15.0,14.4,-27584.064,2.9
1527,19/05/2010,0.0,-25.94,-25.5,13.7,12.8,-27372.384,2.8
1528,20/05/2010,0.0,-26.07,-25.52,14.4,14.0,-28449.792,2.7
1529,21/05/2010,0.0,-26.07,-25.52,15.7,15.3,-28963.008,2.6
1530,22/05/2010,0.0,-26.08,-25.52,16.7,16.2,-30829.248,2.6
1531,23/05/2010,0.0,-26.01,-25.49,18.2,17.5,-29011.392,2.5
1532,24/05/2010,0.0,-25.91,-25.32,19.5,18.6,-28904.256,2.4
1533,25/05/2010,0.0,-26.02,-25.39,20.2,18.8,-31125.6,2.4
1534,26/05/2010,0.0,-26.05,-25.41,19.9,18.1,-31501.44,2.4
1535,27/05/2010,0.0,-26.03,-25.38,20.0,18.8,-30908.736,2.4
1536,28/05/2010,0.0,-26.0,-25.38,19.2,18.1,-30739.392,2.4
1537,29/05/2010,0.0,-26.04,-25.4,20.1,19.2,-32482.08,2.4
1538,30/05/2010,0.0,-25.97,-25.33,20.6,19.7,-29677.536,2.4
1539,31/05/2010,0.0,-25.78,-25.23,18.6,18.1,-28594.08,2.4
1540,01/06/2010,0.0,-25.92,-25.25,18.0,17.1,-30461.184,2.4
1541,02/06/2010,0.0,-25.76,-25.21,17.2,16.2,-28308.96,2.4
1542,03/06/2010,0.9,-25.47,-25.09,14.8,14.3,-25761.888,2.4
1543,04/06/2010,0.0,-25.62,-25.14,18.3,17.6,-28021.248,2.4
1544,05/06/2010,0.0,-25.9,-25.27,21.4,20.8,-31977.504,2.4
1545,06/06/2010,0.0,-25.89,-25.26,22.9,21.9,-30821.472,2.3
1546,07/06/2010,0.0,-25.93,-25.27,22.8,21.6,-32004.288,2.2
1547,08/06/2010,0.0,-25.98,-25.32,23.5,22.4,-31758.912,2.1
1548,09/06/2010,0.0,-26.09,-25.36,24.2,22.8,-33098.976,2.1
1549,10/06/2010,0.0,-26.04,-25.39,25.6,24.4,-30704.832,2.0
1550,11/06/2010,0.0,-26.13,-25.43,24.7,23.3,-32209.92,2.0
1551,12/06/2010,0.0,-26.17,-25.47,23.4,22.4,-32903.712,2.0
1552,13/06/2010,0.0,-25.82,-25.33,23.5,22.6,-27499.392,2.0
1553,14/06/2010,0.0,-26.0,-25.38,23.9,22.8,-29272.32,2.0
1554,15/06/2010,2.2,-26.1,-25.41,22.5,21.9,-31068.576,2.0
1555,16/06/2010,0.0,-25.91,-25.36,22.2,21.1,-27599.616,2.2
1556,17/06/2010,0.0,-26.09,-25.39,22.3,21.2,-31855.68,2.4
1557,18/06/2010,0.0,-26.2,-25.42,21.5,20.8,-33058.368,2.3
1558,19/06/2010,0.0,-25.99,-25.36,18.4,17.8,-29752.704,2.3
1559,20/06/2010,0.0,-25.44,-25.08,17.7,17.1,-25219.296,2.3
1560,21/06/2010,10.1,-25.28,-24.98,14.2,13.6,-24400.224,2.4
1561,22/06/2010,0.0,-25.64,-25.09,18.2,17.9,-27198.72,2.4
1562,23/06/2010,0.0,-25.7,-25.14,19.7,19.4,-28289.088,2.2
1563,24/06/2010,0.0,-25.8,-25.17,20.4,20.0,-29485.728,2.0
1564,25/06/2010,0.0,-25.99,-25.27,21.5,21.1,-30600.288,2.0
1565,26/06/2010,5.3,-25.96,-25.29,19.6,18.5,-30438.72,2.1
1566,27/06/2010,0.0,-25.29,-25.04,21.7,20.9,-23444.64,2.0
1567,28/06/2010,0.0,-25.75,-25.16,23.0,22.7,-28064.448,2.0
1568,29/06/2010,0.0,-25.98,-25.24,23.9,23.3,-30966.624,2.0
1569,30/06/2010,0.0,-26.11,-25.35,24.4,23.6,-32664.384,2.0
1570,01/07/2010,0.0,-26.25,-25.45,25.1,24.3,-31624.128,2.0
1571,02/07/2010,0.0,-26.25,-25.48,25.6,24.6,-31777.92,2.0
1572,03/07/2010,0.0,-26.37,-25.56,26.5,25.9,-32197.824,2.0
1573,04/07/2010,0.0,-26.28,-25.53,26.4,24.8,-30106.944,2.0
1574,05/07/2010,0.0,-26.37,-25.57,26.2,25.2,-30697.92,2.0
1575,06/07/2010,0.0,-26.39,-25.6,26.0,25.1,-30252.096,2.0
1576,07/07/2010,0.0,-26.47,-25.66,25.9,25.4,-30770.496,2.0
1577,08/07/2010,0.0,-26.6,-25.76,24.9,24.8,-33139.584,2.0
1578,09/07/2010,0.0,-26.68,-25.81,25.9,25.2,-34349.184,2.0
1579,10/07/2010,0.0,-26.76,-25.88,27.0,26.5,-34620.48,2.0
1580,11/07/2010,0.0,-26.35,-25.75,27.2,26.3,-25498.368,2.0
1581,12/07/2010,0.0,-26.62,-25.8,26.3,25.0,-30932.928,2.0
1582,13/07/2010,0.0,-26.77,-25.89,27.3,26.0,-33521.472,2.0
1583,14/07/2010,0.0,-26.82,-25.95,28.6,27.3,-32718.816,2.0
1584,15/07/2010,0.0,-26.96,-26.04,29.2,27.7,-33359.904,2.0
1585,16/07/2010,0.0,-27.03,-26.12,29.9,28.7,-31145.472,2.0
1586,17/07/2010,0.0,-27.09,-26.21,29.8,28.7,-34865.856,2.0
1587,18/07/2010,0.0,-26.79,-26.16,27.5,26.2,-29821.824,2.0
1588,19/07/2010,0.0,-26.72,-26.08,26.9,26.4,-30055.104,2.0
1589,20/07/2010,0.0,-27.08,-26.17,27.8,26.9,-33739.2,2.0
1590,21/07/2010,0.0,-27.34,-26.34,27.8,26.4,-36104.832,2.0
1591,22/07/2010,0.0,-27.29,-26.38,28.7,27.2,-34231.68,2.0
1592,23/07/2010,0.0,-27.35,-26.4,28.4,27.0,-33862.752,2.0
1593,24/07/2010,0.0,-27.43,-26.45,26.4,25.7,-33992.352,2.0
1594,25/07/2010,0.0,-26.92,-26.31,23.4,22.8,-26440.992,2.0
1595,26/07/2010,0.0,-27.06,-26.29,21.5,21.1,-28405.728,2.0
1596,27/07/2010,0.0,-26.99,-26.29,19.5,18.5,-26954.208,2.0
1597,28/07/2010,0.0,-27.12,-26.29,22.5,21.7,-27724.032,2.0
1598,29/07/2010,0.0,-26.95,-26.3,24.0,22.7,-27012.96,2.0
1599,30/07/2010,0.0,-26.89,-26.22,18.1,17.6,-29041.632,2.0
1600,31/07/2010,0.0,-26.94,-26.2,20.6,20.3,-28708.128,2.0
1601,01/08/2010,0.0,-26.59,-26.11,23.2,22.8,-25578.72,2.0
1602,02/08/2010,0.0,-26.93,-26.17,25.6,24.4,-29800.224,2.0
1603,03/08/2010,0.0,-27.21,-26.27,24.3,23.2,-34435.584,2.0
1604,04/08/2010,0.0,-27.11,-26.27,24.4,23.7,-32088.096,2.0
1605,05/08/2010,2.0,-27.3,-26.34,22.1,21.1,-33214.752,2.0
1606,06/08/2010,0.0,-27.07,-26.31,19.2,18.7,-30056.832,2.0
1607,07/08/2010,0.0,-27.03,-26.31,21.4,20.7,-31895.424,2.0
1608,08/08/2010,0.0,-26.88,-26.29,23.5,22.5,-29852.064,2.0
1609,09/08/2010,0.0,-27.2,-26.34,24.3,22.8,-32876.064,2.0
1610,10/08/2010,0.0,-27.42,-26.47,25.1,24.1,-34857.216,2.0
1611,11/08/2010,0.0,-27.29,-26.47,26.1,25.0,-30972.672,2.0
1612,12/08/2010,0.0,-27.36,-26.49,25.4,23.9,-31934.304,2.0
1613,13/08/2010,0.0,-27.3,-26.48,21.8,21.1,-29772.576,2.0
1614,14/08/2010,13.7,-26.8,-26.24,20.1,19.5,-24511.68,2.0
1615,15/08/2010,1.7,-26.79,-26.18,23.2,22.3,-25590.816,2.0
1616,16/08/2010,0.0,-26.92,-26.24,21.7,20.5,-29272.32,2.0
1617,17/08/2010,0.0,-27.1,-26.3,21.8,20.5,-31472.928,2.0
1618,18/08/2010,0.0,-27.13,-26.3,23.0,21.8,-32511.456,2.0
1619,19/08/2010,0.0,-27.16,-26.35,24.6,23.3,-33043.68,2.0
1620,20/08/2010,0.0,-27.23,-26.42,26.3,25.7,-34059.744,2.0
1621,21/08/2010,0.0,-27.22,-26.42,26.2,25.7,-32916.672,2.0
1622,22/08/2010,0.0,-27.17,-26.38,26.8,26.4,-31469.472,2.0
1623,23/08/2010,0.0,-27.16,-26.36,26.4,25.7,-32808.672,2.0
1624,24/08/2010,0.0,-27.27,-26.43,26.5,25.2,-33117.12,2.0
1625,25/08/2010,0.0,-27.28,-26.46,26.7,25.5,-32967.648,2.0
1626,26/08/2010,0.0,-27.17,-26.45,26.8,25.6,-31346.784,2.0
1627,27/08/2010,0.0,-27.24,-26.47,26.8,25.5,-31579.2,2.0
1628,28/08/2010,0.0,-27.26,-26.45,26.6,25.9,-31677.696,2.0
1629,29/08/2010,0.0,-27.03,-26.39,23.0,22.7,-27076.032,2.0
1630,30/08/2010,0.0,-26.99,-26.32,19.2,18.8,-26892.864,2.0
1631,31/08/2010,0.0,-26.85,-26.27,17.9,17.7,-26795.232,2.0
1632,01/09/2010,0.0,-27.14,-26.38,19.0,18.3,-30089.664,2.0
1633,02/09/2010,0.0,-27.23,-26.44,20.7,20.1,-31979.232,2.0
1634,03/09/2010,0.0,-27.34,-26.49,20.7,20.5,-33538.752,2.0
1635,04/09/2010,0.0,-27.37,-26.53,21.9,21.2,-33483.456,2.0
1636,05/09/2010,0.0,-27.14,-26.48,21.7,20.9,-29690.496,2.0
1637,06/09/2010,0.0,-27.11,-26.41,19.9,18.9,-28638.144,2.0
1638,07/09/2010,0.0,-27.25,-26.44,21.8,20.9,-31135.104,2.0
1639,08/09/2010,0.0,-27.21,-26.42,21.1,20.3,-30061.152,2.0
1640,09/09/2010,13.3,-27.19,-26.43,20.6,19.9,-29982.528,2.0
1641,10/09/2010,0.0,-27.23,-26.45,17.4,17.4,-30547.584,2.0
1642,11/09/2010,0.0,-27.26,-26.43,19.9,19.5,-31548.096,2.0
1643,12/09/2010,0.0,-27.27,-26.46,19.3,19.3,-32475.168,2.0
1644,13/09/2010,0.0,-27.15,-26.44,18.5,18.3,-30951.072,2.2
1645,14/09/2010,0.8,-27.01,-26.35,19.6,19.8,-27964.224,2.1
1646,15/09/2010,0.0,-27.05,-26.38,19.5,19.0,-29839.104,2.0
1647,16/09/2010,0.0,-27.1,-26.39,20.6,19.6,-30348.864,2.0
1648,17/09/2010,0.0,-27.21,-26.45,21.7,21.4,-32432.832,2.1
1649,18/09/2010,0.1,-27.21,-26.46,22.6,22.4,-32113.152,2.1
1650,19/09/2010,0.0,-27.0,-26.37,18.9,18.3,-27957.312,2.1
1651,20/09/2010,0.0,-26.96,-26.36,17.4,16.9,-27066.528,2.1
1652,21/09/2010,0.0,-27.03,-26.38,16.0,15.5,-28990.656,2.0
1653,22/09/2010,0.0,-26.99,-26.37,18.2,18.6,-29793.312,2.0
1654,23/09/2010,0.0,-27.05,-26.38,18.1,18.1,-31753.728,2.0
1655,24/09/2010,0.0,-27.0,-26.32,17.4,16.9,-30311.712,2.1
1656,25/09/2010,0.0,-26.94,-26.26,16.0,15.6,-30688.416,2.1
1657,26/09/2010,0.3,-26.86,-26.25,15.5,15.1,-28810.08,2.0
1658,27/09/2010,0.0,-27.06,-26.36,15.7,15.0,-30341.088,2.1
1659,28/09/2010,0.0,-27.24,-26.48,14.7,14.4,-31285.44,2.1
1660,29/09/2010,0.0,-27.19,-26.51,14.5,14.7,-31259.52,2.0
1661,30/09/2010,0.0,-27.13,-26.45,15.0,14.9,-31089.312,2.0
1662,01/10/2010,1.1,-27.09,-26.42,15.7,15.2,-30849.12,2.0
1663,02/10/2010,0.0,-27.13,-26.46,15.9,15.7,-32304.096,2.0
1664,03/10/2010,0.0,-27.13,-26.45,17.2,16.9,-32042.304,2.0
1665,04/10/2010,0.0,-27.13,-26.43,16.5,16.1,-31965.408,2.1
1666,05/10/2010,8.9,-27.08,-26.38,17.2,16.8,-30345.408,2.1
1667,06/10/2010,0.0,-27.04,-26.4,17.3,17.6,-30889.728,2.1
1668,07/10/2010,0.0,-27.1,-26.44,17.3,17.5,-31081.536,2.2
1669,08/10/2010,0.0,-27.11,-26.44,16.3,17.3,-30754.944,2.3
1670,09/10/2010,0.0,-27.13,-26.45,14.1,15.3,-32496.768,2.3
1671,10/10/2010,0.0,-27.04,-26.35,13.2,14.1,-30379.968,2.3
1672,11/10/2010,0.0,-27.05,-26.34,13.9,14.9,-29392.416,2.2
1673,12/10/2010,0.0,-27.04,-26.36,14.6,15.4,-30583.008,2.0
1674,13/10/2010,0.0,-26.96,-26.32,14.5,14.4,-29110.752,2.0
1675,14/10/2010,0.0,-27.03,-26.32,14.2,14.3,-29235.168,2.0
1676,15/10/2010,0.0,-27.01,-26.31,13.6,13.7,-29886.624,2.0
1677,16/10/2010,0.0,-27.07,-26.33,13.6,13.4,-31603.392,2.0
1678,17/10/2010,0.0,-26.95,-26.31,13.5,13.0,-28698.624,2.1
1679,18/10/2010,0.0,-27.03,-26.32,11.3,11.3,-30303.072,2.0
1680,19/10/2010,0.0,-27.05,-26.33,12.6,12.6,-30831.84,2.0
