,Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
5648,19/06/2015,0.0,0.2,0.0,0.0,0.0,-36.51,-50.42,-291.19,19.3,17.5,16.15,0.0,0.0,-5.777072414,-24.54917778
5649,20/06/2015,0.0,0.0,0.0,0.0,0.0,-36.5,-50.42,-291.17,16.65,15.4,15.15,0.0,0.0,-5.777072414,-24.54917778
5650,21/06/2015,7.0,8.0,0.0,7.8,4.2,-36.51,-50.42,-291.12,15.6,15.0,14.4,0.0,0.0,-5.488218793,-23.32171889
5651,22/06/2015,0.0,0.0,0.0,0.2,0.0,-36.51,-50.42,-291.09,18.15,15.8,15.4,0.0,0.0,-5.777072414,-24.54917778
5652,23/06/2015,0.0,0.0,0.0,0.0,0.0,-36.5,-50.41,-291.11,19.55,18.5,17.5,0.0,0.0,-5.777072414,-24.54917778
5653,24/06/2015,0.6,3.2,0.0,3.0,5.8,-36.51,-50.42,-291.08,15.65,14.4,14.5,0.0,0.0,-5.777072414,-24.54917778
5654,25/06/2015,0.2,0.0,0.0,0.0,0.0,-36.51,-50.42,-291.03,16.25,15.3,15.05,0.0,0.0,-5.777072414,-24.54917778
5655,26/06/2015,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-50.42,-291.03,18.25,18.1,16.7,0.0,0.0,-5.777072414,-24.54917778
5656,27/06/2015,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-50.41,-291.04,20.0,18.2,18.1,0.0,0.0,-5.777072414,-24.54917778
5657,28/06/2015,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-50.41,-291.04,21.4,20.15,19.0,0.0,0.0,-5.488218793,-23.32171889
5658,29/06/2015,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-50.41,-291.0,20.8,19.25,18.9,0.0,0.0,-5.777072414,-24.54917778
5659,30/06/2015,0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-50.41,-290.99,22.2,20.75,20.75,0.0,0.0,-5.777072414,-24.54917778
5660,01/07/2015,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-50.42,-290.98,23.3,21.3,20.65,0.0,0.0,-5.983329865,-23.80763788
5661,02/07/2015,0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-50.42,-290.96,24.6,23.15,21.45,0.0,0.0,-5.983329865,-23.80763788
5662,03/07/2015,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-50.42,-290.95,24.5,23.65,23.1,0.0,0.0,-5.983329865,-23.80763788
5663,04/07/2015,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-50.42,-290.96,25.65,23.15,23.15,0.0,0.0,-5.983329865,-23.80763788
5664,05/07/2015,0.0,0.0,0.0,0.0,0.0,-36.5,-50.41,-290.98,25.85,23.9,24.0,0.0,0.0,-5.684163371,-22.61725598
5665,06/07/2015,0.0,0.0,0.0,0.0,0.0,-36.5,-50.41,-290.99,25.9,23.6,23.55,0.0,0.0,-5.983329865,-23.80763788
5666,07/07/2015,0.0,0.0,0.0,0.0,0.0,-36.5,-50.41,-290.99,26.75,23.5,23.75,0.0,0.0,-5.983329865,-23.80763788
5667,08/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-291.02,25.2,23.35,22.5,0.0,0.0,-5.983329865,-23.80763788
5668,09/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-291.04,24.0,21.75,22.1,0.0,0.0,-5.983329865,-23.80763788
5669,10/07/2015,0.0,0.0,0.0,0.2,0.2,-36.49,-50.41,-290.99,21.25,20.5,20.5,0.0,0.0,-5.983329865,-23.80763788
5670,11/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.96,23.75,20.8,20.95,0.0,0.0,-5.983329865,-23.80763788
5671,12/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.96,24.95,21.6,21.9,0.0,0.0,-5.684163371,-22.61725598
5672,13/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.97,22.95,20.35,20.55,0.0,0.0,-5.983329865,-23.80763788
5673,14/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.92,24.8,23.3,22.6,0.0,0.0,-5.983329865,-23.80763788
5674,15/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.82,26.85,23.0,23.9,0.0,0.0,-5.983329865,-23.80763788
5675,16/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.82,26.95,23.55,23.6,0.0,0.0,-5.983329865,-23.80763788
5676,17/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.81,26.65,23.35,23.1,0.0,0.0,-5.983329865,-23.80763788
5677,18/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.82,26.3,23.1,23.25,0.0,0.0,-5.983329865,-23.80763788
5678,19/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.83,26.45,24.65,23.55,0.0,0.0,-5.684163371,-22.61725598
5679,20/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.86,27.05,23.45,23.35,0.0,0.0,-5.983329865,-23.80763788
5680,21/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.85,27.2,24.15,24.05,0.0,0.0,-5.983329865,-23.80763788
5681,22/07/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-290.84,11.85,24.85,24.3,0.0,0.0,-5.983329865,-23.80763788
5682,23/07/2015,0.0,0.0,0.0,0.4,0.8,-36.48,-50.39,-290.87,11.85,24.65,22.95,0.0,0.0,-5.983329865,-23.80763788
5683,24/07/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.39,-290.87,11.85,23.4,22.8,0.0,0.0,-5.983329865,-23.80763788
5684,25/07/2015,3.2,0.0,0.0,20.4,17.6,-36.48,-50.39,-290.86,11.85,21.4,20.5,0.0,0.0,-5.983329865,-23.80763788
5685,26/07/2015,2.8,0.0,0.0,3.4,4.4,-36.48,-50.39,-290.86,11.85,21.35,20.55,0.0,0.0,-5.684163371,-22.61725598
5686,27/07/2015,15.2,0.0,0.0,2.8,3.4,-36.47,-50.39,-290.86,11.85,20.85,19.4,0.0,0.0,-5.983329865,-23.80763788
5687,28/07/2015,0.0,0.0,0.0,0.0,0.2,-36.48,-50.39,-290.85,11.85,20.35,19.75,0.0,0.0,-5.983329865,-23.80763788
5688,29/07/2015,0.0,0.0,0.0,0.2,0.0,-36.48,-50.39,-290.84,11.85,20.7,19.35,0.0,0.0,-5.983329865,-23.80763788
5689,30/07/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.39,-290.84,11.85,21.9,21.15,0.0,0.0,-5.983329865,-23.80763788
5690,31/07/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.39,-290.84,11.85,21.05,19.8,0.0,0.0,-5.983329865,-23.80763788
5691,01/08/2015,20.4,0.0,0.0,3.2,5.2,-36.48,-50.39,-290.82,11.85,21.35,20.45,0.0,0.0,-5.644750798,-23.8153486
5692,02/08/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.39,-290.83,11.85,21.15,20.2,0.0,0.0,-5.362513258,-22.62458117
5693,03/08/2015,0.0,0.0,0.0,0.0,0.2,-36.48,-50.39,-290.83,11.85,22.55,22.1,0.0,0.0,-5.644750798,-23.8153486
5694,04/08/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.39,-290.84,11.85,22.95,22.1,0.0,0.0,-5.644750798,-23.8153486
5695,05/08/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.39,-290.83,11.85,23.6,22.95,0.0,0.0,-5.644750798,-23.8153486
5696,06/08/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.39,-290.84,11.85,24.25,23.05,0.0,0.0,-5.644750798,-23.8153486
5697,07/08/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.39,-290.85,11.85,23.25,23.35,0.0,0.0,-5.644750798,-23.8153486
5698,08/08/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.39,-290.84,11.85,24.15,23.1,0.0,0.0,-5.644750798,-23.8153486
5699,09/08/2015,5.0,0.0,0.0,9.6,2.0,-36.48,-50.39,-290.86,11.85,23.5,22.75,0.0,0.0,-5.362513258,-22.62458117
5700,10/08/2015,9.6,0.0,0.0,9.4,9.0,-36.47,-50.39,-290.89,11.85,19.1,18.4,0.0,0.0,-5.644750798,-23.8153486
5701,11/08/2015,17.2,0.0,0.0,59.8,47.0,-36.47,-50.38,-290.91,11.85,20.55,19.55,0.0,0.0,-5.644750798,-23.8153486
5702,12/08/2015,0.0,0.0,0.0,0.2,0.0,-36.47,-50.39,-290.88,11.85,22.0,20.95,0.0,0.0,-5.644750798,-23.8153486
5703,13/08/2015,0.0,0.0,0.0,0.0,0.0,-36.47,-50.39,-290.89,11.85,23.4,21.8,0.0,0.0,-5.644750798,-23.8153486
5704,14/08/2015,0.0,0.0,0.0,0.0,0.0,-36.47,-50.39,-290.92,11.85,21.65,21.4,0.0,0.0,-5.644750798,-23.8153486
5705,15/08/2015,0.0,0.0,0.0,0.0,0.0,-36.47,-50.38,-290.94,11.85,18.45,18.75,0.0,0.0,-5.644750798,-23.8153486
5706,16/08/2015,12.0,0.0,0.0,18.6,24.4,-36.46,-50.38,-290.97,11.85,17.1,15.65,0.0,0.0,-5.362513258,-22.62458117
5707,17/08/2015,11.2,0.0,0.0,5.2,7.6,-36.46,-50.38,-290.95,11.85,15.85,15.75,0.0,0.0,-5.644750798,-23.8153486
5708,18/08/2015,0.0,0.0,0.0,0.0,0.0,-36.47,-50.38,-290.93,11.85,16.9,16.35,0.0,0.0,-5.644750798,-23.8153486
5709,19/08/2015,10.2,0.0,0.0,9.8,19.4,-36.47,-50.38,-290.94,11.85,17.35,16.1,0.0,0.0,-5.644750798,-23.8153486
5710,20/08/2015,0.0,0.0,0.0,0.0,0.2,-36.47,-50.39,-290.92,11.85,17.95,16.15,0.0,0.0,-5.644750798,-23.8153486
5711,21/08/2015,0.0,0.0,0.0,0.2,0.0,-36.47,-50.39,-290.92,11.85,17.9,16.7,0.0,0.0,-5.644750798,-23.8153486
5712,22/08/2015,1.6,0.0,0.0,10.6,19.6,-36.47,-50.39,-290.95,11.85,16.3,15.8,0.0,0.0,-5.644750798,-23.8153486
5713,23/08/2015,0.0,0.0,0.0,0.0,0.0,-36.47,-50.39,-290.99,11.85,17.15,16.75,0.0,0.0,-5.362513258,-22.62458117
5714,24/08/2015,22.2,0.0,0.0,52.2,54.0,-36.46,-50.38,-291.0,11.85,19.0,18.5,0.0,0.0,-5.644750798,-23.8153486
5715,25/08/2015,11.4,0.0,0.0,51.2,43.8,-36.46,-50.38,-290.98,11.85,17.5,17.4,0.0,0.0,-5.644750798,-23.8153486
5716,26/08/2015,0.4,0.0,0.0,2.2,0.8,-36.46,-50.38,-290.99,11.85,18.8,18.5,0.0,0.0,-5.644750798,-23.8153486
5717,27/08/2015,0.0,0.0,0.0,0.2,0.2,-36.47,-50.39,-291.0,11.85,20.0,19.9,0.0,0.0,-5.644750798,-23.8153486
5718,28/08/2015,0.0,0.0,0.0,0.4,0.4,-36.47,-50.39,-290.99,11.85,20.85,20.6,0.0,0.0,-5.644750798,-23.8153486
5719,29/08/2015,0.0,0.0,0.0,0.0,0.0,-36.47,-50.39,-290.99,11.85,21.4,21.45,0.0,0.0,-5.644750798,-23.8153486
5720,30/08/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.39,-291.01,11.85,21.8,21.3,0.0,0.0,-5.362513258,-22.62458117
5721,31/08/2015,0.0,0.0,0.0,0.0,0.0,-36.47,-50.39,-291.05,11.85,20.85,20.8,0.0,0.0,-5.644750798,-23.8153486
5722,01/09/2015,0.0,0.0,0.0,0.0,0.0,-36.47,-50.39,-291.09,11.85,19.8,19.55,0.0,0.0,-5.989444444,-24.55136667
5723,02/09/2015,0.0,0.0,0.0,0.0,0.0,-36.47,-50.39,-291.13,11.85,19.75,18.35,0.0,0.0,-5.989444444,-24.55136667
5724,03/09/2015,0.0,0.0,0.0,0.2,0.0,-36.47,-50.39,-291.14,11.85,18.3,16.95,0.0,0.0,-5.989444444,-24.55136667
5725,04/09/2015,0.0,0.0,0.0,2.0,0.2,-36.47,-50.39,-291.15,11.85,20.35,18.35,0.0,0.0,-5.989444444,-24.55136667
5726,05/09/2015,2.6,0.0,0.0,0.0,0.2,-36.47,-50.39,-291.17,11.85,16.5,15.7,0.0,0.0,-5.989444444,-24.55136667
5727,06/09/2015,0.6,0.0,0.0,4.4,4.8,-36.47,-50.39,-291.16,11.85,15.05,14.0,0.0,0.0,-5.689972222,-23.32379833
5728,07/09/2015,0.0,0.0,0.0,0.2,0.4,-36.48,-50.39,-291.16,11.85,15.8,15.4,0.0,0.0,-5.989444444,-24.55136667
5729,08/09/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.4,-291.18,11.85,14.45,13.8,0.0,0.0,-5.989444444,-24.55136667
5730,09/09/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.39,-291.23,11.85,12.9,13.25,0.0,0.0,-5.989444444,-24.55136667
5731,10/09/2015,0.0,0.0,0.0,0.0,0.2,-36.48,-50.39,-291.24,11.85,12.7,13.95,0.0,0.0,-5.989444444,-24.55136667
5732,11/09/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-291.22,11.85,14.5,14.4,0.0,0.0,-5.989444444,-24.55136667
5733,12/09/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.4,-291.21,11.85,15.25,14.8,0.0,0.0,-5.989444444,-24.55136667
5734,13/09/2015,0.0,0.0,0.0,0.0,0.0,-36.48,-50.4,-291.27,11.85,15.85,14.55,0.0,0.0,-5.689972222,-23.32379833
5735,14/09/2015,8.8,0.0,0.0,24.6,30.8,-36.48,-50.4,-291.32,11.85,18.5,18.0,0.0,0.0,-5.989444444,-24.55136667
5736,15/09/2015,3.0,0.0,0.0,2.6,4.4,-36.48,-50.4,-291.32,11.85,18.65,16.8,0.0,0.0,-5.989444444,-24.55136667
5737,16/09/2015,0.4,0.0,0.0,4.8,4.2,-36.48,-50.4,-291.35,11.85,20.15,19.35,0.0,0.0,-5.989444444,-24.55136667
5738,17/09/2015,0.0,0.0,0.0,0.0,0.2,-36.49,-50.4,-291.36,11.85,21.9,21.45,0.0,0.0,-5.989444444,-24.55136667
5739,18/09/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.41,-291.36,11.85,17.95,18.75,0.0,0.0,-5.989444444,-24.55136667
5740,19/09/2015,0.0,0.0,0.0,0.2,0.2,-36.49,-50.41,-291.37,11.85,16.1,16.9,0.0,0.0,-5.989444444,-24.55136667
5741,20/09/2015,0.0,0.0,0.0,0.2,0.0,-36.49,-50.41,-291.43,11.85,14.85,15.15,0.0,0.0,-5.689972222,-23.32379833
5742,21/09/2015,0.0,0.0,0.0,4.6,0.8,-36.5,-50.41,-291.45,11.85,14.3,14.25,0.0,0.0,-5.989444444,-24.55136667
5743,22/09/2015,0.0,0.0,0.0,0.2,0.4,-36.5,-50.41,-291.48,11.85,14.35,14.5,0.0,0.0,-5.989444444,-24.55136667
5744,23/09/2015,0.0,0.0,0.0,0.0,0.0,-36.49,-50.41,-291.53,11.85,12.85,11.95,0.0,0.0,-5.989444444,-24.55136667
5745,24/09/2015,4.0,0.0,0.0,4.4,3.2,-36.5,-50.41,-291.52,11.85,11.45,10.6,0.0,0.0,-5.989444444,-24.55136667
5746,25/09/2015,0.4,0.0,0.0,0.4,1.2,-36.5,-50.41,-291.51,11.85,12.7,12.25,0.0,0.0,-5.989444444,-24.55136667
5747,26/09/2015,0.0,0.0,0.0,0.0,0.2,-36.5,-50.41,-291.5,11.85,13.75,12.7,0.0,0.0,-5.989444444,-24.55136667
5748,27/09/2015,0.0,0.0,0.0,0.2,0.2,-36.51,-50.42,-291.51,11.85,13.3,12.35,0.0,0.0,-5.689972222,-23.32379833
5749,28/09/2015,0.0,0.0,0.0,0.0,0.0,-36.51,-50.42,-291.52,11.85,12.4,11.0,0.0,0.0,-5.989444444,-24.55136667
5750,29/09/2015,0.0,0.0,0.0,0.0,0.2,-36.51,-50.42,-291.53,11.85,11.35,11.25,0.0,0.0,-5.989444444,-24.55136667
5751,30/09/2015,0.0,0.0,0.0,0.0,0.0,-36.52,-50.42,-291.57,11.85,10.4,11.25,0.0,0.0,-5.989444444,-24.55136667
5752,01/10/2015,1.6,0.0,0.0,7.2,5.8,-36.51,-50.42,-291.61,11.85,11.45,9.3,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5753,02/10/2015,12.8,0.0,0.0,48.6,39.0,-36.51,-50.42,-291.63,11.85,14.65,12.35,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5754,03/10/2015,5.2,0.0,0.0,4.4,12.0,-36.52,-50.43,-291.64,11.85,12.85,11.7,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5755,04/10/2015,1.0,0.0,0.0,1.0,2.2,-36.52,-50.43,-291.66,11.85,15.3,13.55,-0.321498387,-2.777187097,-5.341369892,-22.47087097
5756,05/10/2015,0.0,0.0,0.0,6.0,0.4,-36.52,-50.43,-291.72,11.85,17.3,16.5,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5757,06/10/2015,0.0,0.0,0.0,2.4,0.4,-36.52,-50.42,-291.78,11.85,15.2,14.7,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5758,07/10/2015,4.8,0.0,0.0,6.0,6.4,-36.52,-50.43,-291.83,11.85,14.5,14.3,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5759,08/10/2015,0.0,0.0,0.0,0.2,0.4,-36.52,-50.43,-291.81,11.85,13.6,13.75,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5760,09/10/2015,0.0,0.0,0.0,0.2,0.2,-36.52,-50.43,-291.82,11.85,12.6,12.15,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5761,10/10/2015,10.2,0.0,0.0,17.4,20.2,-36.51,-50.42,-291.94,11.85,11.25,10.0,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5762,11/10/2015,22.8,0.0,0.0,68.0,67.6,-36.51,-50.42,-291.94,11.85,10.8,10.45,-0.321498387,-2.777187097,-5.341369892,-22.47087097
5763,12/10/2015,0.0,0.0,0.0,0.2,0.4,-36.52,-50.43,-291.88,11.85,11.95,11.6,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5764,13/10/2015,0.8,0.0,0.0,2.0,2.2,-36.52,-50.43,-291.91,11.85,14.85,13.25,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5765,14/10/2015,15.0,0.0,0.0,28.0,41.2,-36.51,-50.42,-291.98,11.85,13.8,12.85,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5766,15/10/2015,8.4,0.0,0.0,7.8,9.4,-36.52,-50.43,-292.0,11.85,10.65,10.2,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5767,16/10/2015,0.0,0.0,0.0,0.0,0.2,-36.53,-50.43,-291.98,11.85,8.65,8.25,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5768,17/10/2015,0.0,0.0,0.0,0.4,0.0,-36.53,-50.44,-291.98,11.85,8.55,7.85,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5769,18/10/2015,0.0,0.0,0.0,0.2,0.0,-36.54,-50.44,-292.01,11.85,10.55,8.75,-0.321498387,-2.777187097,-5.341369892,-22.47087097
5770,19/10/2015,0.0,0.0,0.0,0.2,0.2,-36.54,-50.44,-292.06,11.85,12.45,12.1,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5771,20/10/2015,0.0,0.0,0.0,0.2,0.2,-36.54,-50.44,-292.08,11.85,9.7,8.2,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5772,21/10/2015,0.0,0.0,0.0,0.0,0.0,-36.54,-50.45,-292.12,11.85,8.1,7.45,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5773,22/10/2015,0.0,0.0,0.0,0.0,0.0,-36.54,-50.45,-292.17,11.85,6.3,6.65,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5774,23/10/2015,0.0,0.0,0.0,0.0,0.0,-36.55,-50.45,-292.13,11.85,9.3,8.4,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5775,24/10/2015,0.0,0.0,0.0,0.0,0.0,-36.56,-50.46,-292.11,11.85,11.5,11.95,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5776,25/10/2015,0.0,0.0,0.0,0.0,0.0,-36.56,-50.46,-292.12,11.85,10.55,10.75,-0.321498387,-2.777187097,-5.341369892,-22.47087097
5777,26/10/2015,0.0,0.0,0.0,0.0,0.0,-36.56,-50.46,-292.17,11.85,10.0,10.5,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5778,27/10/2015,0.0,0.0,0.0,0.0,0.0,-36.56,-50.46,-292.21,11.85,10.5,10.05,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5779,28/10/2015,3.6,0.0,0.0,15.4,13.6,-36.56,-50.46,-292.27,11.85,11.8,11.5,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5780,29/10/2015,14.4,0.0,0.0,22.0,16.2,-36.56,-50.46,-292.31,11.85,9.25,9.1,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5781,30/10/2015,6.0,0.0,0.0,7.0,0.4,-36.56,-50.47,-292.35,11.85,10.9,10.05,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5782,31/10/2015,0.0,0.0,0.0,0.0,0.0,-36.57,-50.47,-292.38,11.85,10.6,9.35,-0.338419355,-2.923354839,-5.622494624,-23.65354839
5783,01/11/2015,0.0,0.0,0.0,0.0,0.4,-36.58,-50.48,-292.42,11.85,9.6,8.15,-0.339728736,-2.890041954,-5.422520833,-23.03539944
5784,02/11/2015,0.0,0.0,0.0,0.2,0.2,-36.58,-50.48,-292.46,11.85,9.0,8.85,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5785,03/11/2015,0.0,0.0,0.0,0.0,0.0,-36.59,-50.48,-292.49,11.85,10.45,10.5,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5786,04/11/2015,0.0,0.0,0.0,0.2,0.2,-36.59,-50.48,-292.52,11.85,12.85,11.55,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5787,05/11/2015,0.0,0.0,0.0,0.0,0.2,-36.59,-50.49,-292.54,11.85,12.75,10.8,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5788,06/11/2015,0.0,0.0,0.0,0.4,0.2,-36.59,-50.49,-292.58,11.85,10.3,11.0,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5789,07/11/2015,0.0,0.0,0.0,0.0,0.0,-36.6,-50.49,-292.61,11.85,12.05,12.65,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5790,08/11/2015,0.0,0.0,0.0,0.0,0.0,-36.6,-50.5,-292.65,11.85,14.9,14.95,-0.339728736,-2.890041954,-5.422520833,-23.03539944
5791,09/11/2015,0.0,0.0,0.0,0.0,0.0,-36.6,-50.5,-292.68,11.85,13.1,12.05,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5792,10/11/2015,0.0,0.0,0.0,0.2,0.0,-36.6,-50.5,-292.71,11.85,12.4,11.3,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5793,11/11/2015,0.0,0.0,0.0,0.0,0.0,-36.61,-50.5,-292.74,11.85,11.45,9.7,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5794,12/11/2015,0.0,0.0,0.0,0.0,0.0,-36.61,-50.5,-292.77,11.85,9.2,8.7,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5795,13/11/2015,0.0,0.0,0.0,0.2,0.0,-36.61,-50.51,-292.81,11.85,8.9,7.7,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5796,14/11/2015,0.0,0.0,0.0,0.0,0.0,-36.61,-50.51,-292.83,11.85,11.05,9.4,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5797,15/11/2015,0.0,0.0,0.0,0.2,0.0,-36.61,-50.51,-292.86,11.85,9.1,8.4,-0.339728736,-2.890041954,-5.422520833,-23.03539944
5798,16/11/2015,0.0,0.0,0.0,0.2,0.0,-36.62,-50.51,-292.88,11.85,9.8,9.45,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5799,17/11/2015,0.0,0.0,0.0,0.0,0.0,-36.62,-50.51,-292.91,11.85,8.5,7.1,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5800,18/11/2015,0.0,0.0,0.0,0.0,0.0,-36.62,-50.52,-292.93,11.85,9.15,8.5,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5801,19/11/2015,0.0,0.0,0.0,0.4,0.0,-36.63,-50.52,-292.96,11.85,7.95,7.15,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5802,20/11/2015,0.0,0.0,0.0,0.0,0.0,-36.62,-50.52,-292.99,11.85,10.65,9.0,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5803,21/11/2015,1.6,0.0,0.0,1.6,1.6,-36.61,-50.5,-292.99,11.85,8.55,7.95,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5804,22/11/2015,42.4,0.0,0.0,31.4,24.4,-36.62,-50.51,-292.97,11.85,3.35,2.9,-0.339728736,-2.890041954,-5.422520833,-23.03539944
5805,23/11/2015,1.4,0.0,0.0,10.0,7.6,-36.63,-50.52,-293.01,11.85,3.55,2.3,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5806,24/11/2015,9.6,0.0,0.0,2.6,6.6,-36.63,-50.52,-293.04,11.85,3.85,2.55,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5807,25/11/2015,0.0,0.0,0.0,0.0,0.0,-36.63,-50.52,-293.07,11.85,2.35,2.1,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5808,26/11/2015,5.4,0.0,0.0,4.8,5.8,-36.62,-50.52,-293.06,11.85,1.75,0.15,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5809,27/11/2015,0.0,0.0,0.0,0.0,0.0,-36.63,-50.52,-293.07,11.85,1.1,1.55,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5810,28/11/2015,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-51.53,-293.11,11.85,2.2,2.85,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5811,29/11/2015,0.0,0.0,0.0,0.0,0.2,-38.114999999999995,-51.53,-293.15,11.85,6.25,3.45,-0.339728736,-2.890041954,-5.422520833,-23.03539944
5812,30/11/2015,0.0,0.0,0.0,0.0,0.0,-36.66,-50.55,-293.2,11.85,5.75,4.9,-0.357609195,-3.042149425,-5.707916667,-24.24778889
5813,01/12/2015,0.0,0.0,0.0,0.0,0.0,-36.67,-50.56,-293.23,11.85,6.65,5.3,-0.346878252,-2.895993757,-5.387150538,-23.21309053
5814,02/12/2015,0.0,0.0,0.0,0.0,0.0,-36.67,-50.56,-293.27,11.85,7.35,5.95,-0.346878252,-2.895993757,-5.387150538,-23.21309053
5815,03/12/2015,0.0,0.0,0.0,0.0,0.0,-36.68,-50.57,-293.31,11.85,5.05,3.8,-0.346878252,-2.895993757,-5.387150538,-23.21309053
